date,home_team,away_team,tournament,neutral,elo_diff,ppg5_diff,gd10_diff,morale_diff,rest_diff,att_vs_def,def_vs_att,streak_diff,exp_diff,h2h_rate,h2h_gd,heat_diff,hum_diff,alt_diff,travel_diff,tz_east_diff,is_wc,home_goals,away_goals,outcome
2013-10-11,Argentina,Peru,FIFA World Cup qualification,0,452.84860887682385,1.5000000000000004,0.9,0.3159727319161178,0,2.9560139827065566,-1.0280137674558731,12,-1.3694218630854849,0.9,1.4,0.0,0,0.0,-3.314450298043737,-1.0489441311879224,0,3,1,2
2013-10-11,Armenia,Bulgaria,FIFA World Cup qualification,0,-53.50229462575885,-0.5999999999999996,-0.8999999999999999,-0.02454052978657583,0,0.685110962604923,-0.2905198247182763,-1,2.7786998810396177,0.0,-1.0,-0.9247084107511583,0,0.0,-1.671133045118371,-1.3202112798060455,0,2,1,2
2013-10-11,Azerbaijan,Northern Ireland,FIFA World Cup qualification,0,94.36180878775122,0.6000000000000001,0.7,0.2974956687911255,3,-0.4433271711360497,-0.6107713665428101,4,-4.7051651572195645,0.3333333333333333,-0.6666666666666666,0.0,0,0.0,-1.0,0.0,0,2,0,2
2013-10-11,Bosnia and Herzegovina,Liechtenstein,FIFA World Cup qualification,0,751.220264923691,1.4999999999999998,2.8,-0.013368702393378076,0,1.3569518971947296,-0.06877617272689918,1,-0.49039804801860853,0.875,3.75,-9.501196467465626,0,-0.45,-0.7807257210429588,-0.5908216885082425,0,4,1,2
2013-10-11,Colombia,Chile,FIFA World Cup qualification,0,98.44171093386512,-0.6000000000000005,-0.5999999999999999,-0.31086061091495065,0,1.4408219480634057,-3.206651764021614,-7,3.535921047190424,0.6,0.0,-0.24028399067488238,0,-2.54,-4.742460709248082,0.0,0,3,3,1
2013-10-11,Croatia,Belgium,FIFA World Cup qualification,0,-40.9248281553846,-1.2000000000000002,-0.30000000000000004,-0.10664723553788114,-4,1.485063968309511,-1.479227675971004,-4,1.9267376871553417,0.6666666666666666,0.8333333333333334,-5.0,0,-0.09,-1.0244879215211833,-0.775333333333333,0,1,2,0
2013-10-11,Denmark,Italy,FIFA World Cup qualification,0,-206.79465264846908,0.0,-0.5,-0.008648726781769707,0,1.0376925811452624,-1.0759869154437118,0,-2.4447882664099794,0.25,-0.8,0.0,0,0.0,-1.4677139659473422,0.0,0,2,2,1
2013-10-11,Ecuador,Uruguay,FIFA World Cup qualification,0,-73.41636302589268,-1.4999999999999996,-1.0999999999999999,-0.6026454880668282,0,1.4797425514838412,-2.740412941738494,-3,-4.995031796080593,0.25,-0.8,-4.0,0,-2.81,-4.501963137244367,0.0,0,1,0,2
2013-10-11,England,Montenegro,FIFA World Cup qualification,0,406.19456245159927,0.5999999999999996,0.29999999999999993,-0.0609626534796853,-4,1.5574652375709888,-0.7652401831748953,6,2.7677362432264765,0.5,0.0,-3.957931923236586,0,0.0,-1.7554376883745202,0.0,0,4,1,2
2013-10-11,Estonia,Turkey,FIFA World Cup qualification,0,-177.83754542463407,-0.2999999999999998,-1.1,-0.19658060379038841,0,0.31616795099841266,-0.5312423150423975,-3,-3.6770421781705007,0.21428571428571427,-1.5714285714285714,0.0,0,-0.06,-1.973028361116308,0.0,0,0,2,0
2013-10-11,Faroe Islands,Kazakhstan,FIFA World Cup qualification,0,-130.77382453769496,-1.2000000000000002,-1.5,-0.2121115228510186,0,-0.5692226997169176,0.6755888596179292,0,4.922118344017637,0.6666666666666666,0.3333333333333333,0.0,0,0.0,-4.667335550859638,0.0,0,1,1,1
2013-10-11,France,Australia,Friendly,0,158.7571386577115,0.30000000000000027,-0.5,0.20802909284130533,-3,0.519546700998972,-1.5453020656340901,3,1.8697965020015523,0.5,0.0,-5.0,0,-0.015,-16.960646847243492,0.0,0,6,0,2
2013-10-11,Germany,Republic of Ireland,FIFA World Cup qualification,0,494.07641591327933,1.1999999999999997,0.8999999999999999,0.13713799422383752,0,3.234238129266285,-0.5390938346451085,3,0.8749068456698339,0.65,1.0,0.0,0,0.0,-1.0,0.0,0,3,0,2
2013-10-11,Albania,Switzerland,FIFA World Cup qualification,0,-337.08301679244437,-0.9000000000000004,-0.6000000000000001,-0.26189042877508917,0,0.6377197057583549,-1.304431277664344,-12,1.1127263217040664,0.1,-1.2,0.0,0,0.0,-1.194898059046366,-0.8407388511512995,0,1,2,0
2013-10-11,Honduras,Costa Rica,FIFA World Cup qualification,0,-26.358432710932675,0.0,-1.0,0.15463806403974964,0,1.3524464475018156,-1.2606672334013098,-1,0.8748603262313281,0.5,0.2,0.0,0,0.0,-0.5991478855030821,0.0,0,1,0,2
2013-10-12,South Korea,Brazil,Friendly,0,-412.76789381825097,-1.2000000000000002,-1.9000000000000001,-0.2258332860673603,0,1.1574623192711857,-3.8145289731194145,-2,4.426530286646965,0.25,-0.5,-4.0,-1,0.0,-18.34154320046061,-11.574000000000002,0,0,2,0
2013-10-12,Burkina Faso,Algeria,FIFA World Cup qualification,0,-15.296837346420261,-1.5,-0.7,-0.4391511032672849,-20,0.4234328206229596,-0.7592227609263137,-8,-4.175441586452678,0.5,-0.4,0.0,-2,-0.05,-2.7808725867943225,0.0,0,3,2,2
2013-10-12,Ivory Coast,Senegal,FIFA World Cup qualification,0,265.054017641133,-0.8999999999999995,1.1,-0.5380882970790047,0,1.3353602633109043,-0.19062600549199082,-4,2.4634214012123365,0.65,0.6,0.0,0,0.0,-1.802668555136038,-0.8973333333333339,0,3,1,2
2013-10-13,Taiwan,Pakistan,Philippine Peace Cup,1,64.84020309496532,-0.6000000000000001,-1.3,-0.03703162890502601,-36,-1.023729139834022,2.2427341647596637,-1,3.867440330447783,0.75,1.0,-2.540665929993807,0,0.0,-4.588387810016881,-3.515582567098062,0,0,1,0
2013-10-13,Ethiopia,Nigeria,FIFA World Cup qualification,0,-283.696232257224,0.6000000000000005,-1.2,0.12999365790652911,3,0.6714428813811848,-1.2067216009468986,-1,-4.931674436943965,0.21428571428571427,-2.142857142857143,-0.3083163871528072,0,0.0,-3.487377076904846,-2.117812536085872,0,1,2,0
2013-10-13,Qatar,Yemen,AFC Asian Cup qualification,0,277.62774401902834,1.2000000000000002,1.6,-0.03526030904004776,-3,-0.7668219101157445,0.34670574308982083,0,4.23306500581276,1.0,2.0,-14.600487415707605,0,0.0,-1.1157223493480866,-0.2707894711957427,0,6,0,2
2013-10-13,Tunisia,Cameroon,FIFA World Cup qualification,0,89.77128206543921,0.0,0.09999999999999998,-0.09120689054458234,1,1.5853842523839177,-0.22222573654505173,1,1.0737031669913968,0.3,-0.7,-1.2029589706183472,0,0.0,-3.404841239235074,0.0,0,0,0,1
2013-10-15,Peru,Bolivia,FIFA World Cup qualification,0,149.49147134063355,-0.5999999999999999,2.0,-0.1715979970458266,-31,0.47054723968969747,-0.8834318058753964,-1,-2.1303408959344807,0.5,0.1,-2.872985799290987,0,0.0,-1.3892206376372072,0.0,0,1,1,1
2013-10-15,Kyrgyzstan,Tajikistan,Friendly,0,-142.39792614958378,-0.9000000000000004,-1.1,0.07004506007531185,-21,-0.42989645001185495,0.8224949886294515,-2,-2.170565672678192,0.2777777777777778,-0.5555555555555556,0.0,0,0.0,-0.4146771890585788,-0.2155450816017473,0,1,4,0
2013-10-15,Latvia,Slovakia,FIFA World Cup qualification,0,-143.85004835923678,-0.30000000000000027,-0.4,-0.13969222965479272,0,0.22077010168157707,0.42411548352323825,0,-1.1045103422050708,0.16666666666666666,-1.3333333333333333,0.0,0,0.0,-0.9651358217964173,-0.34084373087756226,0,2,2,1
2013-10-15,Lebanon,Kuwait,AFC Asian Cup qualification,0,-111.32768073438797,-0.2999999999999998,-1.4,-0.08565003130253665,1,0.21807126889858897,-0.6777795448548287,0,7.394496644003676,0.3,-1.1,0.0,0,0.0,-1.2179618523539812,0.0,0,1,1,1
2013-10-15,Lithuania,Bosnia and Herzegovina,FIFA World Cup qualification,0,-324.4910919422591,-0.5999999999999996,-2.1,0.0773655610938049,0,0.3742108847239055,-1.526830698826083,0,-2.2611920926381224,0.3,-0.8,0.0,0,0.0,-1.3315783186690937,-0.36906810700090203,0,0,1,0
2013-10-15,Malaysia,Bahrain,AFC Asian Cup qualification,0,-243.60429598395103,-0.8999999999999999,-0.4,0.18079593943394884,30,-0.2762345868648385,0.8046073869647686,0,-1.6382004138336699,0.3888888888888889,-0.6666666666666666,-7.831713455906154,-1,0.0,-7.247089462279158,-4.272840509176793,0,1,1,1
2013-10-15,Montenegro,Moldova,FIFA World Cup qualification,0,345.00675294664825,-0.8999999999999999,0.6000000000000001,0.020346782998251194,0,0.2699302055269004,0.18605627843647754,-1,-2.7655707699931966,1.0,1.0,-1.5174666870877722,0,0.0,-0.8626172970448296,0.0,0,2,5,0
2013-10-15,Norway,Iceland,FIFA World Cup qualification,0,55.729590037558864,-0.8999999999999995,-0.7,-0.4167374667140543,0,0.21485729580755553,-1.103510184259786,-4,-1.8642661734222656,0.5,-0.1,-9.793263220719297,0,0.0,-1.617051344910994,-1.987121978070733,0,1,1,1
2013-10-15,Panama,United States,FIFA World Cup qualification,0,-148.71258476650337,-1.2000000000000002,-1.5,-0.22367477453178827,0,1.1414769821551962,-2.4491080058766914,-2,-1.3573292127615915,0.15,-1.1,-1.0,0,0.0,-3.3372448002108555,0.0,0,2,3,0
2013-10-15,Paraguay,Colombia,FIFA World Cup qualification,0,-175.55505118079418,-0.8999999999999995,-1.1,0.19516053290813756,0,2.2968248603269155,-1.6531988308492178,0,-1.0111286191048414,0.35,-0.4,-5.0,0,0.0,-3.778606935329237,-1.099333333333334,0,1,2,0
2013-10-15,Portugal,Luxembourg,FIFA World Cup qualification,0,720.1083093155146,0.2999999999999998,1.5,-0.3787759753182489,0,0.4184894998461077,-0.31444283548763985,1,1.1118359455079982,0.95,2.9,-11.421332090898293,0,0.0,-1.721469268730735,0.0,0,3,0,2
2013-10-15,South Korea,Mali,Friendly,0,181.54373989430132,0.2999999999999998,0.19999999999999998,0.1892808855941187,-32,0.22460197975285234,-0.5188438138728475,0,-9.478148185919293,0.5,0.0,-1.0088511730046932,0,0.0,-12.083425378440129,-8.75509332278541,0,3,1,2
2013-10-15,San Marino,Ukraine,FIFA World Cup qualification,0,-1003.6753538512837,-2.7,-7.1000000000000005,-0.1471377994996041,0,-0.005777027575679522,1.3007349640131023,-10,13.262595463104654,0.0,-9.0,-1.6501491252630665,0,0.0,-1.5325194669435962,0.0,0,0,8,0
2013-10-15,Scotland,Croatia,FIFA World Cup qualification,0,-109.19835171482828,-0.2999999999999998,-1.3,0.3168914510115916,31,0.6505380127691057,-1.0103327611419624,1,-1.064668367612711,0.625,0.25,0.0,0,0.0,-1.7446555830755635,0.0,0,2,0,2
2013-10-15,Serbia,North Macedonia,FIFA World Cup qualification,0,311.16236823579425,0.2999999999999998,1.1,0.42344352780343975,0,0.9818878756058318,-0.692709772731484,3,-0.3078995145537995,0.7,0.8,0.0,0,0.0,-0.27931704652726647,0.0,0,5,1,2
2013-10-15,Singapore,Syria,AFC Asian Cup qualification,0,-89.88398594505952,0.30000000000000027,-0.10000000000000003,-0.03795834120389878,-34,-0.414465526939258,0.615294210860017,1,0.47197544527585933,1.0,3.0,-11.81064005505388,-1,0.0,-7.692783094847453,-4.353235017492608,0,2,1,2
2013-10-15,Spain,Georgia,FIFA World Cup qualification,0,800.3238741971281,1.7999999999999996,2.8,0.02880136544459594,-31,1.9621557763568238,-0.2665989147375143,4,2.0542522330674977,1.0,1.0,-12.762951972080288,0,-0.56,-3.8873420232347256,0.0,0,2,0,2
2013-10-15,Sweden,Germany,FIFA World Cup qualification,0,-132.35064943107272,0.9000000000000004,-1.1,0.17308857013541756,0,1.6738852424579096,-3.180979293468995,1,-2.837602164199886,0.25,-1.0,0.0,0,0.0,-0.8105003759258184,-0.3106666666666664,0,3,5,0
2013-10-15,Switzerland,Slovenia,FIFA World Cup qualification,0,271.5382560449748,0.2999999999999998,0.6000000000000001,-0.12512943596612605,0,1.3546086562045216,-1.1604363828080317,9,-2.8313445359219322,0.75,1.3333333333333333,-6.148157303475763,0,-0.45,-0.5759557653627909,0.0,0,1,0,2
2013-10-15,Trinidad and Tobago,New Zealand,Friendly,0,-214.7167241161892,-0.5999999999999996,-2.2,0.37799852939794154,0,0.9987307549220016,-0.637596436768026,2,0.8493960686553912,0.5,0.0,-13.354569526595668,-1,-0.075,-13.695005009731261,-8.257842280015836,0,0,0,1
2013-10-15,Turkey,Netherlands,FIFA World Cup qualification,0,-255.9967075444522,-0.3000000000000007,-1.4000000000000001,0.23292098285988183,0,1.308564024890785,-2.822286707640684,-8,-0.6687734427079235,0.3888888888888889,-0.5555555555555556,-8.0,0,-0.04,-2.2122750119962915,-1.6053333333333322,0,0,2,0
2013-10-15,Uruguay,Argentina,FIFA World Cup qualification,0,-132.47475367827474,-0.6000000000000005,-0.30000000000000004,0.004424899512049579,0,2.199071165074667,-3.1387448636992974,-12,5.295516944005808,0.25,-0.9,0.0,0,-0.015,-0.20554607624187046,-0.14799999999999994,0,3,2,2
2013-10-15,Romania,Estonia,FIFA World Cup qualification,0,350.7193013148378,1.1999999999999997,1.3,-0.03585783033282108,0,0.772729395830078,-0.39404626625098993,1,2.910289082144164,0.6666666666666666,1.0,-4.488245778539312,0,0.0,-1.4269872448042462,0.0,0,2,0,2
2013-10-15,Jordan,Oman,AFC Asian Cup qualification,0,93.97775751533868,0.0,-0.8,0.1340211975744096,0,0.9763379734111324,-0.49752142402597155,4,4.227280808743217,0.7,0.9,-6.253499161412314,0,-0.7,-2.3378044717252617,0.0,0,0,0,1
2013-10-15,Uzbekistan,Vietnam,AFC Asian Cup qualification,0,483.3417778573455,1.1999999999999997,0.5,-0.06768588746960215,29,0.4467014333443331,-0.25606223870175837,2,11.530302764197893,0.5,0.0,-6.781071509793787,0,-0.35,-4.454865907987636,0.0,0,3,1,2
2013-10-15,Italy,Armenia,FIFA World Cup qualification,0,416.29371247920903,0.0,0.2,-0.24210487401712796,0,1.3785652409012457,-0.9419251174344205,2,0.9429627117450039,1.0,2.0,0.0,0,0.0,-2.687212665478002,0.0,0,2,2,1
2013-10-15,Philippines,Pakistan,Philippine Peace Cup,0,308.6628747781215,0.2999999999999998,1.5,-0.532841398327925,2,-0.7732390365181286,0.6495238186937069,-3,-4.591265642803622,0.5,0.0,-5.085376142110825,-1,0.0,-5.588387810016881,-3.515582567098062,0,3,1,2
2013-10-15,Australia,Canada,Friendly,1,282.4915344362339,-0.30000000000000004,0.5,0.10858870654119857,-31,0.9949831103416436,0.7862791529016355,0,-2.028549374675581,0.5625,0.125,3.0,0,0.0,11.28182665887817,-5.283333333333333,0,3,0,2
2013-10-15,Azerbaijan,Russia,FIFA World Cup qualification,0,-338.1634556844608,0.2999999999999998,-0.7000000000000001,0.27609763618633054,0,0.5997279554296918,-1.6674207060149344,2,-4.593527474834158,0.16666666666666666,-1.0,0.0,0,0.0,-1.0,0.0,0,1,1,1
2013-10-15,Belarus,Japan,Friendly,0,-173.5597192072537,-0.5999999999999996,0.30000000000000004,0.03681503715404502,0,0.7638250299500902,-1.7856310839202656,0,1.3589482600828582,0.5,0.0,0.0,0,-0.085,-8.135188361124747,0.0,0,1,0,2
2013-10-15,Belgium,Wales,FIFA World Cup qualification,0,501.63627722229694,1.8000000000000003,1.9000000000000001,0.21287358212396168,0,1.4147065182338074,-0.6440241328237957,7,-1.217933682037426,0.6111111111111112,0.0,0.0,0,0.0,-1.0,0.0,0,1,1,1
2013-10-15,Brazil,Zambia,Friendly,1,581.5215067302045,0.6000000000000005,1.4,0.17465781390100416,-36,3.6027216887559,-0.9634623689832545,3,-4.398430153233678,0.5,0.0,0.0,0,0.0,7.057098318329533,4.959014242287266,0,2,0,2
2013-10-15,Bulgaria,Czech Republic,FIFA World Cup qualification,0,-9.6791198286694,0.0,-0.09999999999999998,-0.07389904722564458,0,0.561060725660661,-0.7697138311337579,-1,-2.26352441594625,0.125,-2.25,0.0,0,0.0,-1.1544110851577056,-0.7207826081707935,0,0,1,0
2013-10-15,Chile,Ecuador,FIFA World Cup qualification,0,71.88977821282765,1.2000000000000002,0.9999999999999999,0.16760028780128183,0,3.297217516771102,-1.4157762897280635,6,-1.4682644769069384,0.5,0.0,0.0,0,0.0,-4.260176079266009,-0.5134243788405228,0,2,1,2
2013-10-15,Costa Rica,Mexico,FIFA World Cup qualification,0,70.89374356442545,0.2999999999999998,0.4,-0.17086834882851762,0,1.0292185658816568,-1.651230983343581,-1,-3.3253999502253713,0.1,-1.5,-4.547786407407827,-1,0.0,-1.9291480045897185,-0.9988842495321213,0,2,1,2
2013-10-15,Cyprus,Albania,FIFA World Cup qualification,0,-112.65801560053296,-0.5999999999999999,-1.7,0.0010458759066416523,0,-0.4288989292811029,0.010784911975544986,0,1.3233677136068493,0.5,-1.0,-2.1086291749124584,0,0.0,-1.3413108087661303,-0.8876175494619816,0,0,0,1
2013-10-15,Denmark,Malta,FIFA World Cup qualification,0,569.7893698708158,0.8999999999999999,1.4000000000000001,0.102363373559581,0,0.1921356997044421,0.31584388139878183,3,-0.7559309572454431,0.8888888888888888,2.111111111111111,0.0,0,0.0,-2.268731541364811,0.0,0,6,0,2
2013-10-15,England,Poland,FIFA World Cup qualification,0,449.5330346099827,0.6000000000000005,0.5,0.03900772056694585,0,1.796317576078916,-0.8742218698362694,9,6.551539851811276,0.8,1.0,-7.223968194923657,0,0.0,-1.3430906417524715,0.0,0,2,0,2
2013-10-15,Faroe Islands,Austria,FIFA World Cup qualification,0,-472.67972509592164,-0.9000000000000001,-2.5,-0.04462917752677753,0,-0.1278049175981446,-0.06167293752201153,1,7.682943242731035,0.3,-2.0,0.0,0,0.0,-2.1206091635389246,0.0,0,0,3,0
2013-10-15,France,Finland,FIFA World Cup qualification,0,257.5410866508528,-0.2999999999999998,0.2,-0.12336294632213698,-31,2.089359954501306,-0.9152590856627556,3,1.2621594256475177,1.0,1.7142857142857142,-13.755526359124687,0,0.0,-2.258290298748039,0.0,0,3,0,2
2013-10-15,Ghana,Egypt,FIFA World Cup qualification,0,56.4801088337008,-1.5,-1.3,-0.3016363586002632,20,1.0161298666463747,-1.6954913528648619,-8,6.563695474726819,0.3,-0.6,0.0,-2,-0.02,-4.2668694940200735,0.0,0,6,1,2
2013-10-15,Greece,Liechtenstein,FIFA World Cup qualification,0,807.6134185587875,2.7,1.9,0.12018531623893475,0,-0.16110053174641026,-0.5277173646305033,5,-0.18533706478809364,1.0,1.5,-2.704153551417704,0,0.0,-1.390690493945034,-0.9041796175857011,0,2,0,2
2013-10-15,Hong Kong,United Arab Emirates,AFC Asian Cup qualification,0,-399.7311704443614,-0.9000000000000004,-1.4000000000000001,-0.25838243459843,-1,-0.43289434579077707,-1.637618300061451,-10,-0.3410940651468266,0.5,0.0,-0.46387602308197273,0,0.0,-1.0,0.0,0,0,4,0
2013-10-15,Hungary,Andorra,FIFA World Cup qualification,0,824.2769206833842,1.2,2.0,-0.07750597318073976,0,-0.009295853092364803,0.8499369791842027,0,-5.988645374399365,1.0,5.0,0.0,0,0.0,-1.4927026833351282,-1.1877317415025421,0,2,0,2
2013-10-15,Indonesia,China,AFC Asian Cup qualification,0,-320.3629312514263,-1.8000000000000003,-0.9,-0.02997192193300932,25,-0.4837058835432019,-0.8884560893203888,-4,0.7160443466451607,0.1,-2.2,-13.271067254013417,-1,0.0,-4.321781124462577,-0.6182829273317982,0,1,1,1
2013-10-15,Iran,Thailand,AFC Asian Cup qualification,0,465.37485162531243,0.8999999999999995,1.1,-0.05110916103971322,55,0.438410967320481,-1.422850535560982,1,7.577699398420918,0.85,1.7,-6.781779746609381,0,-1.09,-5.513919141131115,0.0,0,2,1,2
2013-10-15,Iraq,Saudi Arabia,AFC Asian Cup qualification,1,-37.226439278085536,-0.8999999999999999,-0.9,0.16519285448033605,-29,-0.2554726303764937,0.024682220111611253,2,1.9101350357089242,0.8,1.1,0.0,0,0.575,-0.5199770144614327,0.0,0,0,2,0
2013-10-15,Republic of Ireland,Kazakhstan,FIFA World Cup qualification,0,376.8312658050438,-1.2,0.8,-0.22414808662168653,0,0.055662233219196944,-0.44633500908355445,-1,-2.2869655896367505,1.0,1.0,-8.674512818311893,0,0.0,-1.0,0.0,0,3,1,2
2013-10-15,Israel,Northern Ireland,FIFA World Cup qualification,0,378.056709605223,0.6000000000000001,1.1,0.2799908746902847,0,0.22461608319196458,-0.2745875100079297,1,-1.515085059685088,0.375,-0.375,0.0,0,0.0,-1.0,0.0,0,1,1,1
2013-10-15,Jamaica,Honduras,FIFA World Cup qualification,0,-203.7157165633064,-1.4999999999999996,-1.2,-0.24306146454398142,0,0.10094152241498477,-0.9810325494536599,-3,-3.5911369763947985,0.35,-0.5,0.0,0,0.0,-1.0494503940997608,-0.6125951896427902,0,2,2,1
2013-10-28,Jordan,Nigeria,Friendly,0,-89.78492141215884,-0.9000000000000004,-1.0,-0.14561091411612942,-2,0.6531176656558707,-1.780424061253046,3,-5.37483099563436,0.5,0.0,-2.3636027321197446,0,-0.7,-3.786664626438502,-1.852152343649588,0,1,0,2
2013-11-01,Indonesia,Kyrgyzstan,Friendly,0,138.9831088963292,0.0,0.4,0.24102402050472688,0,-1.48676779786244,0.44931631283987017,2,4.160063396335967,0.5,0.0,-14.420374239177622,-1,0.0,-6.076888933659931,-2.6526702289193222,0,4,0,2
2013-11-06,Jordan,Zambia,Friendly,1,91.01430127664321,0.5999999999999996,-0.7,0.2614856910055432,-13,0.7277172778973605,-0.5025328056122169,8,1.190407937997147,0.5,0.0,-3.6069915336151865,2,0.0,-3.301256347021856,-0.5449857577127375,0,1,0,2
2013-11-08,Kuwait,Malaysia,Friendly,0,440.1501814287649,0.8999999999999999,1.3,0.039487585059739025,0,0.010456831409126233,0.13041858911601611,3,0.593173771337848,0.85,2.3,0.0,0,0.0,-7.589813458869217,0.0,0,3,0,2
2013-11-09,Bahrain,Lebanon,Friendly,0,109.03230902786277,-0.2999999999999998,-0.4,-0.380586638321997,0,-0.0999872923042493,-0.09925297374302944,-3,-6.176781114602756,0.6,0.2,-2.7522658421475725,0,0.0,-1.65682470361243,-0.9762783959352854,0,1,0,2
2013-11-09,United Arab Emirates,Philippines,Friendly,0,537.1632487492448,0.9000000000000004,0.3999999999999999,0.39260939560836683,0,1.4878443348247816,-0.013671839343530667,11,9.447966227627086,0.5,0.0,0.0,0,0.0,-7.064248119912535,0.0,0,4,0,2
2013-11-13,Jordan,Uruguay,FIFA World Cup qualification,0,-251.8295750931377,-0.3000000000000007,-1.2,-0.041993427759829005,-22,0.7939487397677527,-2.630903957932525,8,-7.826913038490575,0.5,0.0,-16.0,0,-0.76,-12.137630545674085,-6.139333333333336,0,0,5,0
2013-11-13,Mexico,New Zealand,FIFA World Cup qualification,0,25.808620245897828,-0.8999999999999995,-1.0999999999999999,0.028012897577016804,0,1.3814356451117324,-0.8360587484127691,-1,12.190908350764456,0.6666666666666666,0.3333333333333333,-9.0,0,-2.215,-10.955894176812505,-5.740666666666668,0,5,1,2
2013-11-14,Belgium,Colombia,Friendly,0,32.0829385444772,0.3000000000000007,0.20000000000000007,-0.002121898450331533,0,1.8115307284699835,-1.8756182574158278,7,-0.8586688230808477,1.0,2.0,-1.0,0,0.0,-8.789746053539105,-5.227999999999997,0,0,2,0
2013-11-14,Bonaire,Suriname,ABCS Tournament,1,52.76646034499163,-0.2999999999999998,-3.5,-0.38029446891244045,0,-0.8106672575950629,3.319104761037841,0,-8.830866233074909,0.0,-5.0,2.82874248528206,0,0.0,-1.6219175301822377,0.0,0,0,2,0
2013-11-14,Curaçao,Aruba,ABCS Tournament,0,175.96942697343025,-0.8999999999999999,0.1,-0.2959525968372871,0,-1.3483896901977293,2.27070235127091,0,2.305779262275381,0.75,1.2,-3.3804690030475157,0,0.0,-0.12222181193360133,-0.06970934285603031,0,2,0,2
2013-11-14,Egypt,Zambia,Friendly,0,166.11605514007147,1.5000000000000004,0.9999999999999999,0.1462421583260064,22,1.8543579129615324,0.29644427921633176,0,-0.5713167761688211,0.7,0.6,-7.6069915336151865,0,0.0,-4.818423294967176,-0.2323190910460691,0,2,0,2
2013-11-15,Poland,Slovakia,Friendly,0,78.67181610440002,0.2999999999999998,1.0,-0.0017147304664594035,0,0.26237668625193367,-0.26490617584043163,-1,-6.176394418839118,0.5,0.42857142857142855,0.0,0,0.0,-0.374912329812433,0.0,0,0,2,0
2013-11-15,Portugal,Sweden,FIFA World Cup qualification,0,120.41640342832852,-0.6000000000000005,0.09999999999999998,-0.07365425004300342,0,1.6344672857289435,-2.215066599673027,2,4.134409100552528,0.55,0.0,-6.0,0,-0.085,-2.988907906366487,0.0,0,1,0,2
2013-11-15,Russia,Serbia,Friendly,1,71.47046828579028,0.0,-0.10000000000000009,-0.4006250325835875,0,1.5391310581968964,-1.8072103044121137,0,4.373960621785649,0.6666666666666666,0.3333333333333333,-6.945503522379916,0,0.0,-2.7450080698796175,-2.2281620542625586,0,1,1,1
2013-11-15,Saudi Arabia,Iraq,AFC Asian Cup qualification,0,190.9569535912426,0.8999999999999999,1.3,0.15234355555643453,0,0.07292603205872861,0.21715173582001968,1,-1.8528309846376576,0.3,-0.8,-1.0,0,-0.575,-0.9824341693459647,-0.1546666666666662,0,2,1,2
2013-11-15,Scotland,United States,Friendly,0,-226.30086377562475,-0.6000000000000005,-1.7,0.2062824602933298,0,0.9654620454096724,-2.492386694991291,-1,-1.0454934173068722,0.6666666666666666,1.4444444444444444,0.0,0,-0.025,-5.569623510854092,-4.923333333333335,0,0,0,1
2013-11-15,Eswatini,South Africa,Friendly,0,-470.99782254883917,-1.2,-2.9,0.04729042579065135,25,-0.7115938879007181,0.7190503993669553,-1,-2.5568964321048533,0.0,-2.0,-5.703110672536951,-1,0.0,-1.0,0.0,0,0,3,0
2013-11-15,United Arab Emirates,Hong Kong,AFC Asian Cup qualification,0,545.753378999869,1.2000000000000002,2.2,0.1617844067218664,-25,1.552770127173923,0.2549337801552656,12,-0.019474737304257417,0.75,2.0,0.0,0,0.0,-1.0,0.0,0,4,0,2
2013-11-15,Thailand,Iran,AFC Asian Cup qualification,0,-356.24979693955606,-1.2000000000000002,-1.6,-0.0027610946044836493,0,1.2763072122872228,-0.506417836343185,-4,-7.3503684164682905,0.15,-1.4,0.0,-2,0.0,-5.513919141131115,-3.3131167441430347,0,0,3,0
2013-11-15,Turkey,Northern Ireland,Friendly,0,411.9678983026313,1.1999999999999997,1.1,0.1158987280693604,0,0.14070420362747904,-0.41869442879665053,-1,-3.2201762803793486,0.5,0.2,-3.0,0,0.0,-1.0,0.0,0,1,0,2
2013-11-15,Ukraine,France,FIFA World Cup qualification,0,18.423607729137075,0.2999999999999998,2.2,0.007619400949092248,0,1.3647930653559408,-2.5398556154188006,6,-1.8265350759182422,0.21428571428571427,-1.1428571428571428,0.0,0,-0.065,-2.1074700987245847,-1.9282514722950908,0,2,0,2
2013-11-15,Libya,Niger,Friendly,1,263.0221813286753,1.4999999999999998,1.7999999999999998,0.05778141107088801,0,-0.5605167898238264,-0.31683737694549025,-1,-6.810046618642895,0.75,1.25,3.5426516466662576,0,0.0,-0.9053749734173637,-0.08742450199823679,0,1,1,1
2013-11-15,Vietnam,Uzbekistan,AFC Asian Cup qualification,0,-375.5737582038621,-1.1999999999999997,-0.8,0.01240849618135429,0,0.24672160194457504,-0.46690231548692473,-4,-11.184393681271956,0.0,-2.0,0.0,-2,0.0,-4.454865907987636,-2.44489255517247,0,0,3,0
2013-11-15,Yemen,Qatar,AFC Asian Cup qualification,1,-267.18968048087754,-1.5,-2.8,-0.07626166984801169,0,-0.29469988162634775,0.8773569962262955,-1,-4.106073055638378,0.0,-2.6666666666666665,0.0,0,-0.09,0.8504741042315995,0.2707894711957427,0,1,4,0
