date,season,home_team,away_team,home_score,away_score
2021-01-06,2020-21,Ath Bilbao,Barcelona,2,3
2021-01-08,2020-21,Celta,Villarreal,0,4
2021-01-09,2020-21,Sevilla,Sociedad,3,2
2021-01-09,2020-21,Granada,Barcelona,0,4
2021-01-09,2020-21,Osasuna,Real Madrid,0,0
2021-01-10,2020-21,Levante,Eibar,2,1
2021-01-10,2020-21,Cadiz,Alaves,3,1
2021-01-10,2020-21,Valladolid,Valencia,0,1
2021-01-11,2020-21,Elche,Getafe,1,3
2021-01-11,2020-21,Huesca,Betis,0,2
2021-01-12,2020-21,Granada,Osasuna,2,0
2021-01-12,2020-21,Ath Madrid,Sevilla,2,0
2021-01-19,2020-21,Cadiz,Levante,2,2
2021-01-19,2020-21,Valladolid,Elche,2,2
2021-01-19,2020-21,Alaves,Sevilla,1,2
2021-01-20,2020-21,Getafe,Huesca,1,0
2021-01-20,2020-21,Betis,Celta,2,1
2021-01-20,2020-21,Villarreal,Granada,2,2
2021-01-21,2020-21,Valencia,Osasuna,1,1
2021-01-21,2020-21,Eibar,Ath Madrid,1,2
2021-01-22,2020-21,Levante,Valladolid,2,2
2021-01-23,2020-21,Huesca,Villarreal,0,0
2021-01-23,2020-21,Sevilla,Cadiz,3,0
2021-01-23,2020-21,Sociedad,Betis,2,2
2021-01-23,2020-21,Alaves,Real Madrid,1,4
2021-01-24,2020-21,Osasuna,Granada,3,1
2021-01-24,2020-21,Elche,Barcelona,0,2
2021-01-24,2020-21,Celta,Eibar,1,1
2021-01-24,2020-21,Ath Madrid,Valencia,3,1
2021-01-25,2020-21,Ath Bilbao,Getafe,5,1
2021-01-29,2020-21,Valladolid,Huesca,1,3
2021-01-30,2020-21,Eibar,Sevilla,0,2
2021-01-30,2020-21,Real Madrid,Levante,1,2
2021-01-30,2020-21,Valencia,Elche,1,0
2021-01-30,2020-21,Villarreal,Sociedad,1,1
2021-01-31,2020-21,Getafe,Alaves,0,0
2021-01-31,2020-21,Cadiz,Ath Madrid,2,4
2021-01-31,2020-21,Granada,Celta,0,0
2021-01-31,2020-21,Barcelona,Ath Bilbao,2,1
2021-02-01,2020-21,Betis,Osasuna,1,0
2021-02-05,2020-21,Alaves,Valladolid,1,0
2021-02-06,2020-21,Levante,Granada,2,2
2021-02-06,2020-21,Huesca,Real Madrid,1,2
2021-02-06,2020-21,Elche,Villarreal,2,2
2021-02-06,2020-21,Sevilla,Getafe,3,0
2021-02-07,2020-21,Sociedad,Cadiz,4,1
2021-02-07,2020-21,Ath Bilbao,Valencia,1,1
2021-02-07,2020-21,Osasuna,Eibar,2,1
2021-02-07,2020-21,Betis,Barcelona,2,3
2021-02-08,2020-21,Ath Madrid,Celta,2,2
2021-02-09,2020-21,Real Madrid,Getafe,2,0
2021-02-12,2020-21,Celta,Elche,3,1
2021-02-13,2020-21,Granada,Ath Madrid,1,2
2021-02-13,2020-21,Sevilla,Huesca,1,0
2021-02-13,2020-21,Eibar,Valladolid,1,1
2021-02-13,2020-21,Barcelona,Alaves,5,1
2021-02-14,2020-21,Getafe,Sociedad,0,1
2021-02-14,2020-21,Real Madrid,Valencia,2,0
2021-02-14,2020-21,Levante,Osasuna,0,1
2021-02-14,2020-21,Villarreal,Betis,1,2
2021-02-15,2020-21,Cadiz,Ath Bilbao,0,4
2021-02-17,2020-21,Levante,Ath Madrid,1,1
2021-02-19,2020-21,Betis,Getafe,1,0
2021-02-20,2020-21,Elche,Eibar,1,0
2021-02-20,2020-21,Ath Madrid,Levante,0,2
2021-02-20,2020-21,Valencia,Celta,2,0
2021-02-20,2020-21,Valladolid,Real Madrid,0,1
2021-02-21,2020-21,Barcelona,Cadiz,1,1
2021-02-21,2020-21,Sociedad,Alaves,4,0
2021-02-21,2020-21,Huesca,Granada,3,2
2021-02-21,2020-21,Ath Bilbao,Villarreal,1,1
2021-02-22,2020-21,Osasuna,Sevilla,0,2
2021-02-24,2020-21,Barcelona,Elche,3,0
2021-02-26,2020-21,Levante,Ath Bilbao,1,1
2021-02-27,2020-21,Eibar,Huesca,1,1
2021-02-27,2020-21,Sevilla,Barcelona,0,2
2021-02-27,2020-21,Alaves,Osasuna,0,1
2021-02-27,2020-21,Getafe,Valencia,3,0
2021-02-28,2020-21,Celta,Valladolid,1,1
2021-02-28,2020-21,Cadiz,Betis,0,1
2021-02-28,2020-21,Granada,Elche,2,1
2021-02-28,2020-21,Villarreal,Ath Madrid,0,2
2021-03-01,2020-21,Real Madrid,Sociedad,1,1
2021-03-05,2020-21,Valencia,Villarreal,2,1
2021-03-06,2020-21,Valladolid,Getafe,2,1
2021-03-06,2020-21,Elche,Sevilla,2,1
2021-03-06,2020-21,Cadiz,Eibar,1,0
2021-03-06,2020-21,Osasuna,Barcelona,0,2
2021-03-07,2020-21,Huesca,Celta,3,4
2021-03-07,2020-21,Ath Madrid,Real Madrid,1,1
2021-03-07,2020-21,Sociedad,Levante,1,0
2021-03-07,2020-21,Ath Bilbao,Granada,2,1
2021-03-08,2020-21,Betis,Alaves,3,2
2021-03-10,2020-21,Ath Madrid,Ath Bilbao,2,1
2021-03-12,2020-21,Levante,Valencia,1,0
2021-03-13,2020-21,Alaves,Cadiz,1,1
2021-03-13,2020-21,Real Madrid,Elche,2,1
2021-03-13,2020-21,Osasuna,Valladolid,0,0
2021-03-13,2020-21,Getafe,Ath Madrid,0,0
2021-03-14,2020-21,Celta,Ath Bilbao,0,0
2021-03-14,2020-21,Granada,Sociedad,1,0
2021-03-14,2020-21,Eibar,Villarreal,1,3
2021-03-14,2020-21,Sevilla,Betis,1,0
2021-03-15,2020-21,Barcelona,Huesca,4,1
2021-03-17,2020-21,Sevilla,Elche,2,0
2021-03-19,2020-21,Betis,Levante,2,0
2021-03-20,2020-21,Ath Bilbao,Eibar,1,1
2021-03-20,2020-21,Celta,Real Madrid,1,3
2021-03-20,2020-21,Huesca,Osasuna,0,0
2021-03-20,2020-21,Valladolid,Sevilla,1,1
2021-03-21,2020-21,Getafe,Elche,1,1
2021-03-21,2020-21,Valencia,Granada,2,1
2021-03-21,2020-21,Villarreal,Cadiz,2,1
2021-03-21,2020-21,Ath Madrid,Alaves,1,0
2021-03-21,2020-21,Sociedad,Barcelona,1,6
2021-04-02,2020-21,Levante,Huesca,0,2
2021-04-03,2020-21,Granada,Villarreal,0,3
2021-04-03,2020-21,Real Madrid,Eibar,2,0
2021-04-03,2020-21,Osasuna,Getafe,0,0
2021-04-04,2020-21,Alaves,Celta,1,3
2021-04-04,2020-21,Elche,Betis,1,1
2021-04-04,2020-21,Cadiz,Valencia,2,1
2021-04-04,2020-21,Sevilla,Ath Madrid,1,0
2021-04-05,2020-21,Barcelona,Valladolid,1,0
2021-04-07,2020-21,Sociedad,Ath Bilbao,1,1
2021-04-09,2020-21,Huesca,Elche,3,1
2021-04-10,2020-21,Getafe,Cadiz,0,1
2021-04-10,2020-21,Ath Bilbao,Alaves,0,0
2021-04-10,2020-21,Eibar,Levante,0,1
2021-04-10,2020-21,Real Madrid,Barcelona,2,1
2021-04-11,2020-21,Villarreal,Osasuna,1,2
2021-04-11,2020-21,Valencia,Sociedad,2,2
2021-04-11,2020-21,Valladolid,Granada,1,2
2021-04-11,2020-21,Betis,Ath Madrid,1,1
2021-04-12,2020-21,Celta,Sevilla,3,4
2021-04-18,2020-21,Osasuna,Elche,2,0
2021-04-18,2020-21,Sociedad,Sevilla,1,2
2021-04-18,2020-21,Alaves,Huesca,1,0
2021-04-18,2020-21,Ath Madrid,Eibar,5,0
2021-04-18,2020-21,Betis,Valencia,2,2
2021-04-18,2020-21,Cadiz,Celta,0,0
2021-04-18,2020-21,Getafe,Real Madrid,0,0
2021-04-18,2020-21,Levante,Villarreal,1,5
2021-04-21,2020-21,Levante,Sevilla,0,1
2021-04-21,2020-21,Osasuna,Valencia,3,1
2021-04-21,2020-21,Betis,Ath Bilbao,0,0
2021-04-21,2020-21,Alaves,Villarreal,2,1
2021-04-21,2020-21,Elche,Valladolid,1,1
2021-04-21,2020-21,Cadiz,Real Madrid,0,3
2021-04-22,2020-21,Ath Madrid,Huesca,2,0
2021-04-22,2020-21,Granada,Eibar,4,1
2021-04-22,2020-21,Sociedad,Celta,2,1
2021-04-22,2020-21,Barcelona,Getafe,5,2
2021-04-24,2020-21,Elche,Levante,1,0
2021-04-24,2020-21,Valladolid,Cadiz,1,1
2021-04-24,2020-21,Valencia,Alaves,1,1
2021-04-24,2020-21,Real Madrid,Betis,0,0
2021-04-25,2020-21,Huesca,Getafe,0,2
2021-04-25,2020-21,Villarreal,Barcelona,1,2
2021-04-25,2020-21,Celta,Osasuna,2,1
2021-04-25,2020-21,Sevilla,Granada,2,1
2021-04-25,2020-21,Ath Bilbao,Ath Madrid,2,1
2021-04-26,2020-21,Eibar,Sociedad,0,1
2021-04-28,2020-21,Ath Bilbao,Valladolid,2,2
2021-04-29,2020-21,Barcelona,Granada,1,2
2021-04-30,2020-21,Celta,Levante,2,0
2021-05-01,2020-21,Eibar,Alaves,3,0
2021-05-01,2020-21,Elche,Ath Madrid,0,1
2021-05-01,2020-21,Huesca,Sociedad,1,0
2021-05-01,2020-21,Real Madrid,Osasuna,2,0
2021-05-02,2020-21,Valladolid,Betis,1,1
2021-05-02,2020-21,Villarreal,Getafe,1,0
2021-05-02,2020-21,Granada,Cadiz,0,1
2021-05-02,2020-21,Valencia,Barcelona,2,3
2021-05-03,2020-21,Sevilla,Ath Bilbao,0,1
2021-05-07,2020-21,Sociedad,Elche,2,0
2021-05-08,2020-21,Alaves,Levante,2,2
2021-05-08,2020-21,Barcelona,Ath Madrid,0,0
2021-05-08,2020-21,Cadiz,Huesca,2,1
2021-05-08,2020-21,Ath Bilbao,Osasuna,2,2
2021-05-09,2020-21,Getafe,Eibar,0,1
2021-05-09,2020-21,Valencia,Valladolid,3,0
2021-05-09,2020-21,Villarreal,Celta,2,4
2021-05-09,2020-21,Real Madrid,Sevilla,2,2
2021-05-10,2020-21,Betis,Granada,2,1
2021-05-11,2020-21,Osasuna,Cadiz,3,2
2021-05-11,2020-21,Elche,Alaves,0,2
2021-05-11,2020-21,Levante,Barcelona,3,3
2021-05-12,2020-21,Sevilla,Valencia,1,0
2021-05-12,2020-21,Celta,Getafe,1,0
2021-05-12,2020-21,Huesca,Ath Bilbao,1,0
2021-05-12,2020-21,Ath Madrid,Sociedad,2,1
2021-05-13,2020-21,Valladolid,Villarreal,0,2
2021-05-13,2020-21,Eibar,Betis,1,1
2021-05-13,2020-21,Granada,Real Madrid,1,4
2021-05-16,2020-21,Alaves,Granada,4,2
2021-05-16,2020-21,Ath Bilbao,Real Madrid,0,1
2021-05-16,2020-21,Ath Madrid,Osasuna,2,1
2021-05-16,2020-21,Barcelona,Celta,1,2
2021-05-16,2020-21,Betis,Huesca,1,0
2021-05-16,2020-21,Cadiz,Elche,1,3
2021-05-16,2020-21,Getafe,Levante,2,1
2021-05-16,2020-21,Sociedad,Valladolid,4,1
2021-05-16,2020-21,Valencia,Eibar,4,1
2021-05-16,2020-21,Villarreal,Sevilla,4,0
2021-05-21,2020-21,Levante,Cadiz,2,2
2021-05-22,2020-21,Celta,Betis,2,3
2021-05-22,2020-21,Eibar,Barcelona,0,1
2021-05-22,2020-21,Elche,Ath Bilbao,2,0
2021-05-22,2020-21,Huesca,Valencia,0,0
2021-05-22,2020-21,Osasuna,Sociedad,0,1
2021-05-22,2020-21,Real Madrid,Villarreal,2,1
2021-05-22,2020-21,Valladolid,Ath Madrid,1,2
2021-05-23,2020-21,Granada,Getafe,0,0
2021-05-23,2020-21,Sevilla,Alaves,1,0
2021-08-13,2021-22,Valencia,Getafe,1,0
2021-08-14,2021-22,Cadiz,Levante,1,1
2021-08-14,2021-22,Mallorca,Betis,1,1
2021-08-14,2021-22,Alaves,Real Madrid,1,4
2021-08-14,2021-22,Osasuna,Espanol,0,0
2021-08-15,2021-22,Celta,Ath Madrid,1,2
2021-08-15,2021-22,Barcelona,Sociedad,4,2
2021-08-15,2021-22,Sevilla,Vallecano,3,0
2021-08-16,2021-22,Villarreal,Granada,0,0
2021-08-16,2021-22,Elche,Ath Bilbao,0,0
2021-08-20,2021-22,Betis,Cadiz,1,1
2021-08-21,2021-22,Alaves,Mallorca,0,1
2021-08-21,2021-22,Espanol,Villarreal,0,0
2021-08-21,2021-22,Granada,Valencia,1,1
2021-08-21,2021-22,Ath Bilbao,Barcelona,1,1
2021-08-22,2021-22,Sociedad,Vallecano,1,0
2021-08-22,2021-22,Ath Madrid,Elche,1,0
2021-08-22,2021-22,Levante,Real Madrid,3,3
2021-08-23,2021-22,Getafe,Sevilla,0,1
2021-08-23,2021-22,Osasuna,Celta,0,0
2021-08-27,2021-22,Mallorca,Espanol,1,0
2021-08-27,2021-22,Valencia,Alaves,3,0
2021-08-28,2021-22,Celta,Ath Bilbao,0,1
2021-08-28,2021-22,Elche,Sevilla,1,1
2021-08-28,2021-22,Sociedad,Levante,1,0
2021-08-28,2021-22,Betis,Real Madrid,0,1
2021-08-29,2021-22,Barcelona,Getafe,2,1
2021-08-29,2021-22,Cadiz,Osasuna,2,3
2021-08-29,2021-22,Vallecano,Granada,4,0
2021-08-29,2021-22,Ath Madrid,Villarreal,2,2
2021-09-11,2021-22,Levante,Vallecano,1,1
2021-09-11,2021-22,Ath Bilbao,Mallorca,2,0
2021-09-12,2021-22,Espanol,Ath Madrid,1,2
2021-09-12,2021-22,Osasuna,Valencia,1,4
2021-09-12,2021-22,Cadiz,Sociedad,0,2
2021-09-12,2021-22,Real Madrid,Celta,5,2
2021-09-13,2021-22,Getafe,Elche,0,1
2021-09-13,2021-22,Granada,Betis,1,2
2021-09-17,2021-22,Celta,Cadiz,1,2
2021-09-18,2021-22,Vallecano,Getafe,3,0
2021-09-18,2021-22,Ath Madrid,Ath Bilbao,0,0
2021-09-18,2021-22,Elche,Levante,1,1
2021-09-18,2021-22,Alaves,Osasuna,0,2
2021-09-19,2021-22,Mallorca,Villarreal,0,0
2021-09-19,2021-22,Sociedad,Sevilla,0,0
2021-09-19,2021-22,Betis,Espanol,2,2
2021-09-19,2021-22,Valencia,Real Madrid,1,2
2021-09-20,2021-22,Barcelona,Granada,1,1
2021-09-21,2021-22,Getafe,Ath Madrid,1,2
2021-09-21,2021-22,Ath Bilbao,Vallecano,1,2
2021-09-21,2021-22,Levante,Celta,0,2
2021-09-22,2021-22,Espanol,Alaves,1,0
2021-09-22,2021-22,Sevilla,Valencia,3,1
2021-09-22,2021-22,Real Madrid,Mallorca,6,1
2021-09-22,2021-22,Villarreal,Elche,4,1
2021-09-23,2021-22,Granada,Sociedad,2,3
2021-09-23,2021-22,Osasuna,Betis,1,3
2021-09-23,2021-22,Cadiz,Barcelona,0,0
2021-09-25,2021-22,Alaves,Ath Madrid,1,0
2021-09-25,2021-22,Valencia,Ath Bilbao,1,1
2021-09-25,2021-22,Sevilla,Espanol,2,0
2021-09-25,2021-22,Real Madrid,Villarreal,0,0
2021-09-26,2021-22,Mallorca,Osasuna,2,3
2021-09-26,2021-22,Barcelona,Levante,3,0
2021-09-26,2021-22,Sociedad,Elche,1,0
2021-09-26,2021-22,Vallecano,Cadiz,3,1
2021-09-26,2021-22,Betis,Getafe,2,0
2021-09-27,2021-22,Celta,Granada,1,0
2021-10-01,2021-22,Ath Bilbao,Alaves,1,0
2021-10-02,2021-22,Osasuna,Vallecano,1,0
2021-10-02,2021-22,Mallorca,Levante,1,0
2021-10-02,2021-22,Cadiz,Valencia,0,0
2021-10-02,2021-22,Ath Madrid,Barcelona,2,0
2021-10-03,2021-22,Elche,Celta,1,0
2021-10-03,2021-22,Espanol,Real Madrid,2,1
2021-10-03,2021-22,Getafe,Sociedad,1,1
2021-10-03,2021-22,Villarreal,Betis,2,0
2021-10-03,2021-22,Granada,Sevilla,1,0
2021-10-16,2021-22,Levante,Getafe,0,0
2021-10-16,2021-22,Sociedad,Mallorca,1,0
2021-10-17,2021-22,Vallecano,Elche,2,1
2021-10-17,2021-22,Celta,Sevilla,0,1
2021-10-17,2021-22,Villarreal,Osasuna,1,2
2021-10-17,2021-22,Barcelona,Valencia,3,1
2021-10-18,2021-22,Alaves,Betis,0,1
2021-10-18,2021-22,Espanol,Cadiz,2,0
2021-10-22,2021-22,Osasuna,Granada,1,1
2021-10-23,2021-22,Valencia,Mallorca,2,2
2021-10-23,2021-22,Cadiz,Alaves,0,2
2021-10-23,2021-22,Elche,Espanol,2,2
2021-10-23,2021-22,Ath Bilbao,Villarreal,2,1
2021-10-24,2021-22,Sevilla,Levante,5,3
2021-10-24,2021-22,Barcelona,Real Madrid,1,2
2021-10-24,2021-22,Betis,Vallecano,3,2
2021-10-24,2021-22,Ath Madrid,Sociedad,2,2
2021-10-25,2021-22,Getafe,Celta,0,3
2021-10-26,2021-22,Alaves,Elche,1,0
2021-10-26,2021-22,Espanol,Ath Bilbao,1,1
2021-10-26,2021-22,Villarreal,Cadiz,3,3
2021-10-27,2021-22,Mallorca,Sevilla,1,1
2021-10-27,2021-22,Vallecano,Barcelona,1,0
2021-10-27,2021-22,Betis,Valencia,4,1
2021-10-27,2021-22,Real Madrid,Osasuna,0,0
2021-10-28,2021-22,Celta,Sociedad,0,2
2021-10-28,2021-22,Granada,Getafe,1,1
2021-10-28,2021-22,Levante,Ath Madrid,2,2
2021-10-30,2021-22,Elche,Real Madrid,1,2
2021-10-30,2021-22,Sevilla,Osasuna,2,0
2021-10-30,2021-22,Valencia,Villarreal,2,0
2021-10-30,2021-22,Barcelona,Alaves,1,1
2021-10-31,2021-22,Cadiz,Mallorca,1,1
2021-10-31,2021-22,Ath Madrid,Betis,3,0
2021-10-31,2021-22,Getafe,Espanol,2,1
2021-10-31,2021-22,Sociedad,Ath Bilbao,1,1
2021-11-01,2021-22,Vallecano,Celta,0,0
2021-11-01,2021-22,Levante,Granada,0,3
2021-11-05,2021-22,Ath Bilbao,Cadiz,0,1
2021-11-06,2021-22,Espanol,Granada,2,0
2021-11-06,2021-22,Celta,Barcelona,3,3
2021-11-06,2021-22,Alaves,Levante,2,1
2021-11-06,2021-22,Real Madrid,Vallecano,2,1
2021-11-07,2021-22,Villarreal,Getafe,1,0
2021-11-07,2021-22,Valencia,Ath Madrid,3,3
2021-11-07,2021-22,Mallorca,Elche,2,2
2021-11-07,2021-22,Osasuna,Sociedad,0,2
2021-11-07,2021-22,Betis,Sevilla,0,2
2021-11-19,2021-22,Levante,Ath Bilbao,0,0
2021-11-20,2021-22,Celta,Villarreal,1,1
2021-11-20,2021-22,Sevilla,Alaves,2,2
2021-11-20,2021-22,Ath Madrid,Osasuna,1,0
2021-11-20,2021-22,Barcelona,Espanol,1,0
2021-11-21,2021-22,Getafe,Cadiz,4,0
2021-11-21,2021-22,Granada,Real Madrid,1,4
2021-11-21,2021-22,Elche,Betis,0,3
2021-11-21,2021-22,Sociedad,Valencia,0,0
2021-11-22,2021-22,Vallecano,Mallorca,3,1
2021-11-26,2021-22,Ath Bilbao,Granada,2,2
2021-11-27,2021-22,Alaves,Celta,1,2
2021-11-27,2021-22,Valencia,Vallecano,1,1
2021-11-27,2021-22,Mallorca,Getafe,0,0
2021-11-27,2021-22,Villarreal,Barcelona,1,3
2021-11-28,2021-22,Betis,Levante,3,1
2021-11-28,2021-22,Espanol,Sociedad,1,0
2021-11-28,2021-22,Cadiz,Ath Madrid,1,4
2021-11-28,2021-22,Real Madrid,Sevilla,2,1
2021-11-29,2021-22,Osasuna,Elche,1,1
2021-12-01,2021-22,Real Madrid,Ath Bilbao,1,0
2021-12-03,2021-22,Granada,Alaves,2,1
2021-12-04,2021-22,Sevilla,Villarreal,1,0
2021-12-04,2021-22,Barcelona,Betis,0,1
2021-12-04,2021-22,Ath Madrid,Mallorca,1,2
2021-12-04,2021-22,Sociedad,Real Madrid,0,2
2021-12-05,2021-22,Vallecano,Espanol,1,0
2021-12-05,2021-22,Elche,Cadiz,3,1
2021-12-05,2021-22,Levante,Osasuna,0,0
2021-12-05,2021-22,Celta,Valencia,1,2
2021-12-06,2021-22,Getafe,Ath Bilbao,0,0
2021-12-10,2021-22,Mallorca,Celta,0,0
2021-12-11,2021-22,Espanol,Levante,4,3
2021-12-11,2021-22,Alaves,Getafe,1,1
2021-12-11,2021-22,Valencia,Elche,2,1
2021-12-11,2021-22,Ath Bilbao,Sevilla,0,1
2021-12-12,2021-22,Villarreal,Vallecano,2,0
2021-12-12,2021-22,Osasuna,Barcelona,2,2
2021-12-12,2021-22,Betis,Sociedad,4,0
2021-12-12,2021-22,Real Madrid,Ath Madrid,2,0
2021-12-13,2021-22,Cadiz,Granada,1,1
2021-12-17,2021-22,Celta,Espanol,3,1
2021-12-18,2021-22,Vallecano,Alaves,2,0
2021-12-18,2021-22,Sociedad,Villarreal,1,3
2021-12-18,2021-22,Barcelona,Elche,3,2
2021-12-18,2021-22,Sevilla,Ath Madrid,2,1
2021-12-19,2021-22,Granada,Mallorca,4,1
2021-12-19,2021-22,Ath Bilbao,Betis,3,2
2021-12-19,2021-22,Getafe,Osasuna,1,0
2021-12-19,2021-22,Real Madrid,Cadiz,0,0
2021-12-20,2021-22,Levante,Valencia,3,4
2021-12-21,2021-22,Villarreal,Alaves,5,2
2021-12-21,2021-22,Sevilla,Barcelona,1,1
2021-12-22,2021-22,Granada,Ath Madrid,2,1
2021-12-22,2021-22,Ath Bilbao,Real Madrid,1,2
2021-12-31,2021-22,Valencia,Espanol,1,2
2022-01-02,2021-22,Getafe,Real Madrid,1,0
2022-01-02,2021-22,Ath Madrid,Vallecano,2,0
2022-01-02,2021-22,Elche,Granada,0,0
2022-01-02,2021-22,Alaves,Sociedad,1,1
2022-01-02,2021-22,Betis,Celta,0,2
2022-01-02,2021-22,Mallorca,Barcelona,0,1
2022-01-03,2021-22,Villarreal,Levante,5,0
2022-01-03,2021-22,Osasuna,Ath Bilbao,1,3
2022-01-03,2021-22,Cadiz,Sevilla,0,1
2022-01-08,2021-22,Levante,Mallorca,2,0
2022-01-08,2021-22,Sociedad,Celta,1,0
2022-01-08,2021-22,Granada,Barcelona,1,1
2022-01-08,2021-22,Real Madrid,Valencia,4,1
2022-01-09,2021-22,Vallecano,Betis,1,1
2022-01-09,2021-22,Sevilla,Getafe,1,0
2022-01-09,2021-22,Alaves,Ath Bilbao,0,0
2022-01-09,2021-22,Osasuna,Cadiz,2,0
2022-01-09,2021-22,Villarreal,Ath Madrid,2,2
2022-01-10,2021-22,Espanol,Elche,1,2
2022-01-16,2021-22,Elche,Villarreal,1,0
2022-01-18,2021-22,Betis,Alaves,4,0
2022-01-18,2021-22,Cadiz,Espanol,2,2
2022-01-19,2021-22,Celta,Osasuna,2,0
2022-01-19,2021-22,Valencia,Sevilla,1,1
2022-01-20,2021-22,Getafe,Granada,4,2
2022-01-21,2021-22,Espanol,Betis,1,4
2022-01-22,2021-22,Levante,Cadiz,0,2
2022-01-22,2021-22,Villarreal,Mallorca,3,0
2022-01-22,2021-22,Sevilla,Celta,2,2
2022-01-22,2021-22,Ath Madrid,Valencia,3,2
2022-01-23,2021-22,Granada,Osasuna,0,2
2022-01-23,2021-22,Real Madrid,Elche,2,2
2022-01-23,2021-22,Sociedad,Getafe,0,0
2022-01-23,2021-22,Vallecano,Ath Bilbao,0,1
2022-01-23,2021-22,Alaves,Barcelona,0,1
2022-02-04,2021-22,Getafe,Levante,3,0
2022-02-05,2021-22,Elche,Alaves,3,1
2022-02-05,2021-22,Mallorca,Cadiz,2,1
2022-02-05,2021-22,Celta,Vallecano,2,0
2022-02-05,2021-22,Osasuna,Sevilla,0,0
2022-02-06,2021-22,Valencia,Sociedad,0,0
2022-02-06,2021-22,Barcelona,Ath Madrid,4,2
2022-02-06,2021-22,Betis,Villarreal,0,2
2022-02-06,2021-22,Real Madrid,Granada,1,0
2022-02-07,2021-22,Ath Bilbao,Espanol,2,1
2022-02-11,2021-22,Sevilla,Elche,2,0
2022-02-12,2021-22,Cadiz,Celta,0,0
2022-02-12,2021-22,Villarreal,Real Madrid,0,0
2022-02-12,2021-22,Vallecano,Osasuna,0,3
2022-02-12,2021-22,Ath Madrid,Getafe,4,3
2022-02-13,2021-22,Alaves,Valencia,2,1
2022-02-13,2021-22,Levante,Betis,2,4
2022-02-13,2021-22,Sociedad,Granada,2,0
2022-02-13,2021-22,Espanol,Barcelona,2,2
2022-02-14,2021-22,Mallorca,Ath Bilbao,3,2
2022-02-16,2021-22,Ath Madrid,Levante,0,1
2022-02-18,2021-22,Elche,Vallecano,2,1
2022-02-19,2021-22,Granada,Villarreal,1,4
2022-02-19,2021-22,Osasuna,Ath Madrid,0,3
2022-02-19,2021-22,Cadiz,Getafe,1,1
2022-02-19,2021-22,Real Madrid,Alaves,3,0
2022-02-20,2021-22,Espanol,Sevilla,1,1
2022-02-20,2021-22,Valencia,Barcelona,1,4
2022-02-20,2021-22,Betis,Mallorca,2,1
2022-02-20,2021-22,Ath Bilbao,Sociedad,4,0
2022-02-21,2021-22,Celta,Levante,1,1
2022-02-25,2021-22,Levante,Elche,3,0
2022-02-26,2021-22,Mallorca,Valencia,0,1
2022-02-26,2021-22,Getafe,Alaves,2,2
2022-02-26,2021-22,Vallecano,Real Madrid,0,1
2022-02-26,2021-22,Ath Madrid,Celta,2,0
2022-02-27,2021-22,Villarreal,Espanol,5,1
2022-02-27,2021-22,Sevilla,Betis,2,1
2022-02-27,2021-22,Sociedad,Osasuna,1,0
2022-02-27,2021-22,Barcelona,Ath Bilbao,4,0
2022-02-28,2021-22,Granada,Cadiz,0,0
2022-03-02,2021-22,Mallorca,Sociedad,0,2
2022-03-04,2021-22,Alaves,Sevilla,0,0
2022-03-05,2021-22,Osasuna,Villarreal,1,0
2022-03-05,2021-22,Espanol,Getafe,2,0
2022-03-05,2021-22,Valencia,Granada,3,1
2022-03-05,2021-22,Real Madrid,Sociedad,4,1
2022-03-06,2021-22,Cadiz,Vallecano,2,0
2022-03-06,2021-22,Elche,Barcelona,1,2
2022-03-06,2021-22,Celta,Mallorca,4,3
2022-03-06,2021-22,Betis,Ath Madrid,1,3
2022-03-07,2021-22,Ath Bilbao,Levante,3,1
2022-03-11,2021-22,Ath Madrid,Cadiz,2,1
2022-03-12,2021-22,Levante,Espanol,1,1
2022-03-12,2021-22,Granada,Elche,0,1
2022-03-12,2021-22,Villarreal,Celta,1,0
2022-03-12,2021-22,Getafe,Valencia,0,0
2022-03-13,2021-22,Vallecano,Sevilla,1,1
2022-03-13,2021-22,Betis,Ath Bilbao,1,0
2022-03-13,2021-22,Sociedad,Alaves,1,0
2022-03-13,2021-22,Barcelona,Osasuna,4,0
2022-03-14,2021-22,Mallorca,Real Madrid,0,3
2022-03-18,2021-22,Ath Bilbao,Getafe,1,1
2022-03-19,2021-22,Alaves,Granada,2,3
2022-03-19,2021-22,Elche,Valencia,0,1
2022-03-19,2021-22,Osasuna,Levante,3,1
2022-03-19,2021-22,Vallecano,Ath Madrid,0,1
2022-03-20,2021-22,Espanol,Mallorca,1,0
2022-03-20,2021-22,Cadiz,Villarreal,1,0
2022-03-20,2021-22,Celta,Betis,0,0
2022-03-20,2021-22,Sevilla,Sociedad,0,0
2022-03-20,2021-22,Real Madrid,Barcelona,0,4
2022-04-02,2021-22,Getafe,Mallorca,1,0
2022-04-02,2021-22,Levante,Villarreal,2,0
2022-04-02,2021-22,Celta,Real Madrid,1,2
2022-04-02,2021-22,Ath Madrid,Alaves,4,1
2022-04-03,2021-22,Ath Bilbao,Elche,2,1
2022-04-03,2021-22,Betis,Osasuna,4,1
2022-04-03,2021-22,Granada,Vallecano,2,2
2022-04-03,2021-22,Valencia,Cadiz,0,0
2022-04-03,2021-22,Barcelona,Sevilla,1,0
2022-04-04,2021-22,Sociedad,Espanol,1,0
