date,season,home_team,away_team,home_score,away_score
2010-02-14,2009-10,Ein Frankfurt,Freiburg,2,1
2010-02-14,2009-10,Schalke 04,FC Koln,2,0
2010-02-19,2009-10,Hoffenheim,M'gladbach,2,2
2010-02-20,2009-10,Dortmund,Hannover,4,1
2010-02-20,2009-10,FC Koln,Stuttgart,1,5
2010-02-20,2009-10,Hamburg,Ein Frankfurt,0,0
2010-02-20,2009-10,Mainz,Bochum,0,0
2010-02-20,2009-10,Nurnberg,Bayern Munich,1,1
2010-02-21,2009-10,Freiburg,Hertha,0,3
2010-02-21,2009-10,Werder Bremen,Leverkusen,2,2
2010-02-21,2009-10,Wolfsburg,Schalke 04,2,1
2010-02-26,2009-10,Schalke 04,Dortmund,2,1
2010-02-27,2009-10,Bochum,Nurnberg,0,0
2010-02-27,2009-10,Hertha,Hoffenheim,0,2
2010-02-27,2009-10,Leverkusen,FC Koln,0,0
2010-02-27,2009-10,Mainz,Werder Bremen,1,2
2010-02-27,2009-10,M'gladbach,Freiburg,1,1
2010-02-27,2009-10,Stuttgart,Ein Frankfurt,2,1
2010-02-28,2009-10,Bayern Munich,Hamburg,1,0
2010-02-28,2009-10,Hannover,Wolfsburg,0,1
2010-03-06,2009-10,Dortmund,M'gladbach,3,0
2010-03-06,2009-10,Ein Frankfurt,Schalke 04,1,4
2010-03-06,2009-10,FC Koln,Bayern Munich,1,1
2010-03-06,2009-10,Freiburg,Hannover,1,2
2010-03-06,2009-10,Hamburg,Hertha,1,0
2010-03-06,2009-10,Werder Bremen,Stuttgart,2,2
2010-03-06,2009-10,Wolfsburg,Bochum,4,1
2010-03-07,2009-10,Hoffenheim,Mainz,0,1
2010-03-07,2009-10,Nurnberg,Leverkusen,3,2
2010-03-12,2009-10,Schalke 04,Stuttgart,2,1
2010-03-13,2009-10,Bayern Munich,Freiburg,2,1
2010-03-13,2009-10,Bochum,Dortmund,1,4
2010-03-13,2009-10,Hannover,Ein Frankfurt,2,1
2010-03-13,2009-10,Hertha,Nurnberg,1,2
2010-03-13,2009-10,Mainz,FC Koln,1,0
2010-03-13,2009-10,M'gladbach,Wolfsburg,0,4
2010-03-14,2009-10,Hoffenheim,Werder Bremen,0,1
2010-03-14,2009-10,Leverkusen,Hamburg,4,2
2010-03-19,2009-10,FC Koln,M'gladbach,1,1
2010-03-20,2009-10,Dortmund,Leverkusen,3,0
2010-03-20,2009-10,Ein Frankfurt,Bayern Munich,2,1
2010-03-20,2009-10,Freiburg,Mainz,1,0
2010-03-20,2009-10,Nurnberg,Hoffenheim,0,0
2010-03-20,2009-10,Stuttgart,Hannover,2,0
2010-03-20,2009-10,Werder Bremen,Bochum,3,2
2010-03-21,2009-10,Hamburg,Schalke 04,2,2
2010-03-21,2009-10,Wolfsburg,Hertha,1,5
2010-03-26,2009-10,Bochum,Ein Frankfurt,1,2
2010-03-27,2009-10,Bayern Munich,Stuttgart,1,2
2010-03-27,2009-10,Hannover,FC Koln,1,4
2010-03-27,2009-10,Hertha,Dortmund,0,0
2010-03-27,2009-10,Leverkusen,Schalke 04,0,2
2010-03-27,2009-10,Mainz,Wolfsburg,0,2
2010-03-27,2009-10,Werder Bremen,Nurnberg,4,2
2010-03-28,2009-10,Hoffenheim,Freiburg,1,1
2010-03-28,2009-10,M'gladbach,Hamburg,1,0
2010-04-03,2009-10,Dortmund,Werder Bremen,2,1
2010-04-03,2009-10,Ein Frankfurt,Leverkusen,3,2
2010-04-03,2009-10,FC Koln,Hertha,0,3
2010-04-03,2009-10,Freiburg,Bochum,1,1
2010-04-03,2009-10,Nurnberg,Mainz,2,0
2010-04-03,2009-10,Schalke 04,Bayern Munich,1,2
2010-04-03,2009-10,Stuttgart,M'gladbach,2,1
2010-04-04,2009-10,Hamburg,Hannover,0,0
2010-04-04,2009-10,Wolfsburg,Hoffenheim,4,0
2010-04-09,2009-10,M'gladbach,Ein Frankfurt,2,0
2010-04-10,2009-10,Hannover,Schalke 04,4,2
2010-04-10,2009-10,Hertha,Stuttgart,0,1
2010-04-10,2009-10,Hoffenheim,FC Koln,0,2
2010-04-10,2009-10,Leverkusen,Bayern Munich,1,1
2010-04-10,2009-10,Mainz,Dortmund,1,0
2010-04-10,2009-10,Werder Bremen,Freiburg,4,0
2010-04-11,2009-10,Bochum,Hamburg,1,2
2010-04-11,2009-10,Nurnberg,Wolfsburg,0,2
2010-04-16,2009-10,FC Koln,Bochum,2,0
2010-04-17,2009-10,Bayern Munich,Hannover,7,0
2010-04-17,2009-10,Freiburg,Nurnberg,2,1
2010-04-17,2009-10,Hamburg,Mainz,0,1
2010-04-17,2009-10,Schalke 04,M'gladbach,3,1
2010-04-17,2009-10,Stuttgart,Leverkusen,2,1
2010-04-17,2009-10,Wolfsburg,Werder Bremen,2,4
2010-04-18,2009-10,Dortmund,Hoffenheim,1,1
2010-04-18,2009-10,Ein Frankfurt,Hertha,2,2
2010-04-23,2009-10,Bochum,Stuttgart,0,2
2010-04-24,2009-10,Hertha,Schalke 04,0,1
2010-04-24,2009-10,Leverkusen,Hannover,3,0
2010-04-24,2009-10,Mainz,Ein Frankfurt,3,3
2010-04-24,2009-10,M'gladbach,Bayern Munich,1,1
2010-04-24,2009-10,Nurnberg,Dortmund,2,3
2010-04-24,2009-10,Werder Bremen,FC Koln,1,0
2010-04-25,2009-10,Freiburg,Wolfsburg,1,0
2010-04-25,2009-10,Hoffenheim,Hamburg,5,1
2010-05-01,2009-10,Bayern Munich,Bochum,3,1
2010-05-01,2009-10,Dortmund,Wolfsburg,1,1
2010-05-01,2009-10,Ein Frankfurt,Hoffenheim,1,2
2010-05-01,2009-10,FC Koln,Freiburg,2,2
2010-05-01,2009-10,Hamburg,Nurnberg,4,0
2010-05-01,2009-10,Hannover,M'gladbach,6,1
2010-05-01,2009-10,Leverkusen,Hertha,1,1
2010-05-01,2009-10,Schalke 04,Werder Bremen,0,2
2010-05-01,2009-10,Stuttgart,Mainz,2,2
2010-05-08,2009-10,Bochum,Hannover,0,3
2010-05-08,2009-10,Freiburg,Dortmund,3,1
2010-05-08,2009-10,Hertha,Bayern Munich,1,3
2010-05-08,2009-10,Hoffenheim,Stuttgart,1,1
2010-05-08,2009-10,Mainz,Schalke 04,0,0
2010-05-08,2009-10,M'gladbach,Leverkusen,1,1
2010-05-08,2009-10,Nurnberg,FC Koln,1,0
2010-05-08,2009-10,Werder Bremen,Hamburg,1,1
2010-05-08,2009-10,Wolfsburg,Ein Frankfurt,3,1
2010-08-20,2010-11,Bayern Munich,Wolfsburg,2,1
2010-08-21,2010-11,FC Koln,Kaiserslautern,1,3
2010-08-21,2010-11,Freiburg,St Pauli,1,3
2010-08-21,2010-11,Hamburg,Schalke 04,2,1
2010-08-21,2010-11,Hannover,Ein Frankfurt,2,1
2010-08-21,2010-11,Hoffenheim,Werder Bremen,4,1
2010-08-21,2010-11,M'gladbach,Nurnberg,1,1
2010-08-22,2010-11,Dortmund,Leverkusen,0,2
2010-08-22,2010-11,Mainz,Stuttgart,2,0
2010-08-27,2010-11,Kaiserslautern,Bayern Munich,2,0
2010-08-28,2010-11,Ein Frankfurt,Hamburg,1,3
2010-08-28,2010-11,Nurnberg,Freiburg,1,2
2010-08-28,2010-11,Schalke 04,Hannover,1,2
2010-08-28,2010-11,St Pauli,Hoffenheim,0,1
2010-08-28,2010-11,Werder Bremen,FC Koln,4,2
2010-08-28,2010-11,Wolfsburg,Mainz,3,4
2010-08-29,2010-11,Leverkusen,M'gladbach,3,6
2010-08-29,2010-11,Stuttgart,Dortmund,1,3
2010-09-10,2010-11,Hoffenheim,Schalke 04,2,0
2010-09-11,2010-11,Bayern Munich,Werder Bremen,0,0
2010-09-11,2010-11,Dortmund,Wolfsburg,2,0
2010-09-11,2010-11,Freiburg,Stuttgart,2,1
2010-09-11,2010-11,Hamburg,Nurnberg,1,1
2010-09-11,2010-11,Hannover,Leverkusen,2,2
2010-09-11,2010-11,M'gladbach,Ein Frankfurt,0,4
2010-09-12,2010-11,FC Koln,St Pauli,1,0
2010-09-12,2010-11,Mainz,Kaiserslautern,2,1
2010-09-17,2010-11,Ein Frankfurt,Freiburg,0,1
2010-09-18,2010-11,Bayern Munich,FC Koln,0,0
2010-09-18,2010-11,Kaiserslautern,Hoffenheim,2,2
2010-09-18,2010-11,Stuttgart,M'gladbach,7,0
2010-09-18,2010-11,Werder Bremen,Mainz,0,2
2010-09-18,2010-11,Wolfsburg,Hannover,2,0
2010-09-19,2010-11,Leverkusen,Nurnberg,0,0
2010-09-19,2010-11,Schalke 04,Dortmund,1,3
2010-09-19,2010-11,St Pauli,Hamburg,1,1
2010-09-21,2010-11,Hannover,Werder Bremen,4,1
2010-09-21,2010-11,Hoffenheim,Bayern Munich,1,2
2010-09-21,2010-11,Mainz,FC Koln,2,0
2010-09-22,2010-11,Dortmund,Kaiserslautern,5,0
2010-09-22,2010-11,Freiburg,Schalke 04,1,2
2010-09-22,2010-11,Hamburg,Wolfsburg,1,3
2010-09-22,2010-11,Leverkusen,Ein Frankfurt,2,1
2010-09-22,2010-11,M'gladbach,St Pauli,1,2
2010-09-22,2010-11,Nurnberg,Stuttgart,2,1
2010-09-24,2010-11,FC Koln,Hoffenheim,1,1
2010-09-25,2010-11,Bayern Munich,Mainz,1,2
2010-09-25,2010-11,Ein Frankfurt,Nurnberg,2,0
2010-09-25,2010-11,Schalke 04,M'gladbach,2,2
2010-09-25,2010-11,St Pauli,Dortmund,1,3
2010-09-25,2010-11,Stuttgart,Leverkusen,1,4
2010-09-25,2010-11,Werder Bremen,Hamburg,3,2
2010-09-26,2010-11,Kaiserslautern,Hannover,0,1
2010-09-26,2010-11,Wolfsburg,Freiburg,2,1
2010-10-01,2010-11,Hannover,St Pauli,0,1
2010-10-02,2010-11,Freiburg,FC Koln,3,2
2010-10-02,2010-11,Hamburg,Kaiserslautern,2,1
2010-10-02,2010-11,Mainz,Hoffenheim,4,2
2010-10-02,2010-11,M'gladbach,Wolfsburg,1,1
2010-10-02,2010-11,Nurnberg,Schalke 04,2,1
2010-10-03,2010-11,Dortmund,Bayern Munich,2,0
2010-10-03,2010-11,Leverkusen,Werder Bremen,2,2
2010-10-03,2010-11,Stuttgart,Ein Frankfurt,1,2
2010-10-15,2010-11,FC Koln,Dortmund,1,2
2010-10-16,2010-11,Bayern Munich,Hannover,3,0
2010-10-16,2010-11,Mainz,Hamburg,0,1
2010-10-16,2010-11,Schalke 04,Stuttgart,2,2
2010-10-16,2010-11,St Pauli,Nurnberg,3,2
2010-10-16,2010-11,Werder Bremen,Freiburg,2,1
2010-10-16,2010-11,Wolfsburg,Leverkusen,2,3
2010-10-17,2010-11,Hoffenheim,M'gladbach,3,2
2010-10-17,2010-11,Kaiserslautern,Ein Frankfurt,0,3
2010-10-22,2010-11,Hamburg,Bayern Munich,0,0
2010-10-23,2010-11,Ein Frankfurt,Schalke 04,0,0
2010-10-23,2010-11,Freiburg,Kaiserslautern,2,1
2010-10-23,2010-11,Hannover,FC Koln,2,1
2010-10-23,2010-11,M'gladbach,Werder Bremen,1,4
2010-10-23,2010-11,Nurnberg,Wolfsburg,2,1
2010-10-24,2010-11,Dortmund,Hoffenheim,1,1
2010-10-24,2010-11,Leverkusen,Mainz,0,1
2010-10-24,2010-11,Stuttgart,St Pauli,2,0
2010-10-29,2010-11,Bayern Munich,Freiburg,4,2
2010-10-30,2010-11,FC Koln,Hamburg,3,2
2010-10-30,2010-11,Kaiserslautern,M'gladbach,3,0
2010-10-30,2010-11,Schalke 04,Leverkusen,0,1
2010-10-30,2010-11,St Pauli,Ein Frankfurt,1,3
2010-10-30,2010-11,Werder Bremen,Nurnberg,2,3
2010-10-30,2010-11,Wolfsburg,Stuttgart,2,0
2010-10-31,2010-11,Hoffenheim,Hannover,4,0
2010-10-31,2010-11,Mainz,Dortmund,0,2
2010-11-05,2010-11,Schalke 04,St Pauli,3,0
2010-11-06,2010-11,Ein Frankfurt,Wolfsburg,3,1
2010-11-06,2010-11,Freiburg,Mainz,1,0
2010-11-06,2010-11,Hamburg,Hoffenheim,2,1
2010-11-06,2010-11,M'gladbach,Bayern Munich,3,3
2010-11-06,2010-11,Nurnberg,FC Koln,3,1
2010-11-07,2010-11,Hannover,Dortmund,0,4
2010-11-07,2010-11,Leverkusen,Kaiserslautern,3,1
2010-11-07,2010-11,Stuttgart,Werder Bremen,6,0
2010-11-12,2010-11,Dortmund,Hamburg,2,0
2010-11-13,2010-11,FC Koln,M'gladbach,0,4
2010-11-13,2010-11,Kaiserslautern,Stuttgart,3,3
2010-11-13,2010-11,Mainz,Hannover,0,1
2010-11-13,2010-11,St Pauli,Leverkusen,0,1
2010-11-13,2010-11,Werder Bremen,Ein Frankfurt,0,0
2010-11-13,2010-11,Wolfsburg,Schalke 04,2,2
2010-11-14,2010-11,Bayern Munich,Nurnberg,3,0
2010-11-14,2010-11,Hoffenheim,Freiburg,0,1
2010-11-20,2010-11,Ein Frankfurt,Hoffenheim,0,4
2010-11-20,2010-11,Freiburg,Dortmund,1,2
2010-11-20,2010-11,Hannover,Hamburg,3,2
2010-11-20,2010-11,Leverkusen,Bayern Munich,1,1
2010-11-20,2010-11,M'gladbach,Mainz,2,3
2010-11-20,2010-11,Nurnberg,Kaiserslautern,1,3
2010-11-20,2010-11,Schalke 04,Werder Bremen,4,0
2010-11-21,2010-11,St Pauli,Wolfsburg,1,1
2010-11-21,2010-11,Stuttgart,FC Koln,0,1
2010-11-26,2010-11,Mainz,Nurnberg,3,0
2010-11-27,2010-11,Bayern Munich,Ein Frankfurt,4,1
2010-11-27,2010-11,Dortmund,M'gladbach,4,1
2010-11-27,2010-11,Hamburg,Stuttgart,4,2
2010-11-27,2010-11,Hannover,Freiburg,3,0
2010-11-27,2010-11,Hoffenheim,Leverkusen,2,2
2010-11-27,2010-11,Kaiserslautern,Schalke 04,5,0
2010-11-28,2010-11,FC Koln,Wolfsburg,1,1
2010-11-28,2010-11,Werder Bremen,St Pauli,3,0
2010-12-03,2010-11,St Pauli,Kaiserslautern,1,0
2010-12-04,2010-11,Ein Frankfurt,Mainz,2,1
2010-12-04,2010-11,Freiburg,Hamburg,1,0
2010-12-04,2010-11,M'gladbach,Hannover,1,2
2010-12-04,2010-11,Schalke 04,Bayern Munich,2,0
2010-12-04,2010-11,Stuttgart,Hoffenheim,1,1
2010-12-04,2010-11,Wolfsburg,Werder Bremen,0,0
2010-12-05,2010-11,Leverkusen,FC Koln,3,2
2010-12-05,2010-11,Nurnberg,Dortmund,0,2
2010-12-10,2010-11,Hannover,Stuttgart,2,1
2010-12-11,2010-11,Bayern Munich,St Pauli,3,0
2010-12-11,2010-11,Dortmund,Werder Bremen,2,0
2010-12-11,2010-11,FC Koln,Ein Frankfurt,1,0
2010-12-11,2010-11,Hamburg,Leverkusen,2,4
2010-12-11,2010-11,Hoffenheim,Nurnberg,1,1
2010-12-11,2010-11,Kaiserslautern,Wolfsburg,0,0
2010-12-12,2010-11,Freiburg,M'gladbach,3,0
2010-12-12,2010-11,Mainz,Schalke 04,0,1
2010-12-17,2010-11,M'gladbach,Hamburg,1,2
2010-12-18,2010-11,Ein Frankfurt,Dortmund,1,0
2010-12-18,2010-11,Nurnberg,Hannover,3,1
2010-12-18,2010-11,Schalke 04,FC Koln,3,0
2010-12-18,2010-11,St Pauli,Mainz,2,4
2010-12-18,2010-11,Werder Bremen,Kaiserslautern,1,2
2010-12-18,2010-11,Wolfsburg,Hoffenheim,2,2
2010-12-19,2010-11,Leverkusen,Freiburg,2,2
2010-12-19,2010-11,Stuttgart,Bayern Munich,3,5
2011-01-14,2010-11,Leverkusen,Dortmund,1,3
2011-01-15,2010-11,Nurnberg,M'gladbach,0,1
2011-01-15,2010-11,Schalke 04,Hamburg,0,1
2011-01-15,2010-11,St Pauli,Freiburg,2,2
2011-01-15,2010-11,Stuttgart,Mainz,1,0
2011-01-15,2010-11,Werder Bremen,Hoffenheim,2,1
2011-01-15,2010-11,Wolfsburg,Bayern Munich,1,1
2011-01-16,2010-11,Ein Frankfurt,Hannover,0,3
2011-01-16,2010-11,Kaiserslautern,FC Koln,1,1
2011-01-21,2010-11,Hamburg,Ein Frankfurt,1,0
2011-01-22,2010-11,Bayern Munich,Kaiserslautern,5,1
2011-01-22,2010-11,Dortmund,Stuttgart,1,1
2011-01-22,2010-11,FC Koln,Werder Bremen,3,0
2011-01-22,2010-11,Freiburg,Nurnberg,1,1
2011-01-22,2010-11,Hannover,Schalke 04,0,1
2011-01-22,2010-11,Mainz,Wolfsburg,0,1
2011-01-23,2010-11,Hoffenheim,St Pauli,2,2
2011-01-23,2010-11,M'gladbach,Leverkusen,1,3
2011-01-28,2010-11,Leverkusen,Hannover,2,0
2011-01-29,2010-11,Kaiserslautern,Mainz,0,1
2011-01-29,2010-11,Nurnberg,Hamburg,2,0
2011-01-29,2010-11,Schalke 04,Hoffenheim,0,1
2011-01-29,2010-11,St Pauli,FC Koln,3,0
2011-01-29,2010-11,Werder Bremen,Bayern Munich,1,3
2011-01-29,2010-11,Wolfsburg,Dortmund,0,3
2011-01-30,2010-11,Ein Frankfurt,M'gladbach,0,1
2011-01-30,2010-11,Stuttgart,Freiburg,0,1
2011-02-04,2010-11,Dortmund,Schalke 04,0,0
2011-02-05,2010-11,FC Koln,Bayern Munich,3,2
2011-02-05,2010-11,Hannover,Wolfsburg,1,0
2011-02-05,2010-11,Hoffenheim,Kaiserslautern,3,2
2011-02-05,2010-11,Mainz,Werder Bremen,1,1
2011-02-05,2010-11,M'gladbach,Stuttgart,2,3
2011-02-05,2010-11,Nurnberg,Leverkusen,1,0
2011-02-06,2010-11,Freiburg,Ein Frankfurt,0,0
2011-02-12,2010-11,Bayern Munich,Hoffenheim,4,0
2011-02-12,2010-11,Ein Frankfurt,Leverkusen,0,3
2011-02-12,2010-11,Kaiserslautern,Dortmund,1,1
2011-02-12,2010-11,Schalke 04,Freiburg,1,0
2011-02-12,2010-11,St Pauli,M'gladbach,3,1
2011-02-12,2010-11,Stuttgart,Nurnberg,1,4
2011-02-12,2010-11,Wolfsburg,Hamburg,0,1
2011-02-13,2010-11,FC Koln,Mainz,4,2
2011-02-13,2010-11,Werder Bremen,Hannover,1,1
2011-02-16,2010-11,Hamburg,St Pauli,0,1
2011-02-18,2010-11,Nurnberg,Ein Frankfurt,3,0
2011-02-19,2010-11,Dortmund,St Pauli,2,0
2011-02-19,2010-11,Freiburg,Wolfsburg,2,1
2011-02-19,2010-11,Hamburg,Werder Bremen,4,0
2011-02-19,2010-11,Hannover,Kaiserslautern,3,0
2011-02-19,2010-11,Hoffenheim,FC Koln,1,1
2011-02-19,2010-11,Mainz,Bayern Munich,1,3
2011-02-20,2010-11,Leverkusen,Stuttgart,4,2
2011-02-20,2010-11,M'gladbach,Schalke 04,2,1
2011-02-25,2010-11,Wolfsburg,M'gladbach,2,1
2011-02-26,2010-11,Bayern Munich,Dortmund,1,3
2011-02-26,2010-11,FC Koln,Freiburg,1,0
2011-02-26,2010-11,Hoffenheim,Mainz,1,2
2011-02-26,2010-11,Kaiserslautern,Hamburg,1,1
2011-02-26,2010-11,Schalke 04,Nurnberg,1,1
2011-02-26,2010-11,St Pauli,Hannover,0,1
2011-02-27,2010-11,Ein Frankfurt,Stuttgart,0,2
2011-02-27,2010-11,Werder Bremen,Leverkusen,2,2
2011-03-04,2010-11,Dortmund,FC Koln,1,0
2011-03-05,2010-11,Ein Frankfurt,Kaiserslautern,0,0
2011-03-05,2010-11,Hannover,Bayern Munich,3,1
2011-03-05,2010-11,Leverkusen,Wolfsburg,3,0
2011-03-05,2010-11,M'gladbach,Hoffenheim,2,0
2011-03-05,2010-11,Nurnberg,St Pauli,5,0
2011-03-05,2010-11,Stuttgart,Schalke 04,1,0
2011-03-06,2010-11,Freiburg,Werder Bremen,1,3
2011-03-06,2010-11,Hamburg,Mainz,2,4
2011-03-11,2010-11,FC Koln,Hannover,4,0
2011-03-12,2010-11,Bayern Munich,Hamburg,6,0
2011-03-12,2010-11,Hoffenheim,Dortmund,1,0
2011-03-12,2010-11,Kaiserslautern,Freiburg,2,1
2011-03-12,2010-11,Schalke 04,Ein Frankfurt,2,1
2011-03-12,2010-11,Werder Bremen,M'gladbach,1,1
2011-03-12,2010-11,Wolfsburg,Nurnberg,1,2
2011-03-13,2010-11,Mainz,Leverkusen,0,1
2011-03-13,2010-11,St Pauli,Stuttgart,1,2
2011-03-18,2010-11,M'gladbach,Kaiserslautern,0,1
2011-03-19,2010-11,Dortmund,Mainz,1,1
2011-03-19,2010-11,Ein Frankfurt,St Pauli,2,1
2011-03-19,2010-11,Freiburg,Bayern Munich,1,2
2011-03-19,2010-11,Hamburg,FC Koln,6,2
2011-03-19,2010-11,Hannover,Hoffenheim,2,0
2011-03-19,2010-11,Nurnberg,Werder Bremen,1,3
2011-03-20,2010-11,Leverkusen,Schalke 04,2,0
2011-03-20,2010-11,Stuttgart,Wolfsburg,1,1
2011-04-01,2010-11,St Pauli,Schalke 04,0,2
2011-04-02,2010-11,Bayern Munich,M'gladbach,1,0
2011-04-02,2010-11,Dortmund,Hannover,4,1
2011-04-02,2010-11,Hoffenheim,Hamburg,0,0
2011-04-02,2010-11,Kaiserslautern,Leverkusen,0,1
2011-04-02,2010-11,Mainz,Freiburg,1,1
2011-04-02,2010-11,Werder Bremen,Stuttgart,1,1
2011-04-03,2010-11,FC Koln,Nurnberg,1,0
2011-04-03,2010-11,Wolfsburg,Ein Frankfurt,1,1
2011-04-08,2010-11,Ein Frankfurt,Werder Bremen,1,1
2011-04-09,2010-11,Freiburg,Hoffenheim,3,2
2011-04-09,2010-11,Hamburg,Dortmund,1,1
2011-04-09,2010-11,Hannover,Mainz,2,0
2011-04-09,2010-11,Nurnberg,Bayern Munich,1,1
2011-04-09,2010-11,Schalke 04,Wolfsburg,1,0
2011-04-09,2010-11,Stuttgart,Kaiserslautern,2,4
2011-04-10,2010-11,Leverkusen,St Pauli,2,1
2011-04-10,2010-11,M'gladbach,FC Koln,5,1
2011-04-15,2010-11,Mainz,M'gladbach,1,0
2011-04-16,2010-11,FC Koln,Stuttgart,1,3
2011-04-16,2010-11,Hamburg,Hannover,0,0
2011-04-16,2010-11,Hoffenheim,Ein Frankfurt,1,0
2011-04-16,2010-11,Kaiserslautern,Nurnberg,0,2
2011-04-16,2010-11,Werder Bremen,Schalke 04,1,1
2011-04-16,2010-11,Wolfsburg,St Pauli,2,2
2011-04-17,2010-11,Bayern Munich,Leverkusen,5,1
2011-04-17,2010-11,Dortmund,Freiburg,3,0
2011-04-21,2010-11,Freiburg,Hannover,1,3
2011-04-23,2010-11,Ein Frankfurt,Bayern Munich,1,1
2011-04-23,2010-11,Leverkusen,Hoffenheim,2,1
2011-04-23,2010-11,M'gladbach,Dortmund,1,0
2011-04-23,2010-11,Schalke 04,Kaiserslautern,0,1
2011-04-23,2010-11,St Pauli,Werder Bremen,1,3
2011-04-23,2010-11,Stuttgart,Hamburg,3,0
2011-04-24,2010-11,Nurnberg,Mainz,0,0
2011-04-24,2010-11,Wolfsburg,FC Koln,4,1
2011-04-29,2010-11,Kaiserslautern,St Pauli,2,0
2011-04-29,2010-11,Werder Bremen,Wolfsburg,0,1
2011-04-30,2010-11,Bayern Munich,Schalke 04,4,1
2011-04-30,2010-11,Dortmund,Nurnberg,2,0
2011-04-30,2010-11,FC Koln,Leverkusen,2,0
2011-04-30,2010-11,Hamburg,Freiburg,0,2
2011-04-30,2010-11,Hannover,M'gladbach,0,1
2011-04-30,2010-11,Hoffenheim,Stuttgart,1,2
2011-04-30,2010-11,Mainz,Ein Frankfurt,3,0
2011-05-07,2010-11,Ein Frankfurt,FC Koln,0,2
2011-05-07,2010-11,Leverkusen,Hamburg,1,1
2011-05-07,2010-11,M'gladbach,Freiburg,2,0
2011-05-07,2010-11,Nurnberg,Hoffenheim,1,2
2011-05-07,2010-11,Schalke 04,Mainz,1,3
2011-05-07,2010-11,St Pauli,Bayern Munich,1,8
2011-05-07,2010-11,Stuttgart,Hannover,2,1
2011-05-07,2010-11,Werder Bremen,Dortmund,2,0
2011-05-07,2010-11,Wolfsburg,Kaiserslautern,1,2
2011-05-14,2010-11,Bayern Munich,Stuttgart,2,1
2011-05-14,2010-11,Dortmund,Ein Frankfurt,3,1
2011-05-14,2010-11,FC Koln,Schalke 04,2,1
2011-05-14,2010-11,Freiburg,Leverkusen,0,1
2011-05-14,2010-11,Hamburg,M'gladbach,1,1
2011-05-14,2010-11,Hannover,Nurnberg,3,1
2011-05-14,2010-11,Hoffenheim,Wolfsburg,1,3
2011-05-14,2010-11,Kaiserslautern,Werder Bremen,3,2
2011-05-14,2010-11,Mainz,St Pauli,2,1
2011-08-05,2011-12,Dortmund,Hamburg,3,1
2011-08-06,2011-12,Augsburg,Freiburg,2,2
2011-08-06,2011-12,FC Koln,Wolfsburg,0,3
2011-08-06,2011-12,Hannover,Hoffenheim,2,1
2011-08-06,2011-12,Hertha,Nurnberg,0,1
2011-08-06,2011-12,Stuttgart,Schalke 04,3,0
2011-08-06,2011-12,Werder Bremen,Kaiserslautern,2,0
2011-08-07,2011-12,Bayern Munich,M'gladbach,0,1
2011-08-07,2011-12,Mainz,Leverkusen,2,0
2011-08-13,2011-12,Freiburg,Mainz,1,2
2011-08-13,2011-12,Hamburg,Hertha,2,2
2011-08-13,2011-12,Hoffenheim,Dortmund,1,0
2011-08-13,2011-12,M'gladbach,Stuttgart,1,1
2011-08-13,2011-12,Nurnberg,Hannover,1,2
2011-08-13,2011-12,Schalke 04,FC Koln,5,1
2011-08-13,2011-12,Wolfsburg,Bayern Munich,0,1
2011-08-14,2011-12,Kaiserslautern,Augsburg,1,1
2011-08-14,2011-12,Leverkusen,Werder Bremen,1,0
2011-08-19,2011-12,M'gladbach,Wolfsburg,4,1
2011-08-20,2011-12,Augsburg,Hoffenheim,0,2
2011-08-20,2011-12,Bayern Munich,Hamburg,5,0
2011-08-20,2011-12,Dortmund,Nurnberg,2,0
2011-08-20,2011-12,FC Koln,Kaiserslautern,1,1
2011-08-20,2011-12,Stuttgart,Leverkusen,0,1
2011-08-20,2011-12,Werder Bremen,Freiburg,5,3
2011-08-21,2011-12,Hannover,Hertha,1,1
2011-08-21,2011-12,Mainz,Schalke 04,2,4
2011-08-26,2011-12,Hertha,Stuttgart,1,0
2011-08-27,2011-12,Freiburg,Wolfsburg,3,0
2011-08-27,2011-12,Hamburg,FC Koln,3,4
2011-08-27,2011-12,Hoffenheim,Werder Bremen,1,2
2011-08-27,2011-12,Kaiserslautern,Bayern Munich,0,3
2011-08-27,2011-12,Leverkusen,Dortmund,0,0
2011-08-27,2011-12,Nurnberg,Augsburg,1,0
2011-08-28,2011-12,Hannover,Mainz,1,1
2011-08-28,2011-12,Schalke 04,M'gladbach,1,0
2011-09-09,2011-12,Augsburg,Leverkusen,1,4
2011-09-10,2011-12,Bayern Munich,Freiburg,7,0
2011-09-10,2011-12,Dortmund,Hertha,1,2
2011-09-10,2011-12,Mainz,Hoffenheim,0,4
2011-09-10,2011-12,M'gladbach,Kaiserslautern,1,0
2011-09-10,2011-12,Stuttgart,Hannover,3,0
2011-09-10,2011-12,Werder Bremen,Hamburg,2,0
2011-09-11,2011-12,FC Koln,Nurnberg,1,2
2011-09-11,2011-12,Wolfsburg,Schalke 04,2,1
2011-09-16,2011-12,Freiburg,Stuttgart,1,2
2011-09-17,2011-12,Hamburg,M'gladbach,0,1
2011-09-17,2011-12,Hertha,Augsburg,2,2
2011-09-17,2011-12,Hoffenheim,Wolfsburg,3,1
2011-09-17,2011-12,Kaiserslautern,Mainz,3,1
2011-09-17,2011-12,Leverkusen,FC Koln,1,4
2011-09-17,2011-12,Nurnberg,Werder Bremen,1,1
2011-09-18,2011-12,Hannover,Dortmund,2,1
