team,player_name,position,date_of_birth,age,caps,goals,club,squad_status,source_url,retrieved_date
Mexico,Alex Padilla,GK,2003-09-01,22,0,0,Athletic Bilbao,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jesús Gallardo,DF,1994-08-15,31,120,3,Toluca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,César Montes,DF,1997-02-24,29,66,4,Lokomotiv Moscow,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jorge Sánchez,DF,1997-12-10,28,58,3,PAOK,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Johan Vásquez,DF,1998-10-22,27,45,2,Genoa,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Israel Reyes,DF,2000-05-23,26,33,2,América,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jesús Alberto Angulo,DF,1998-01-30,28,19,0,UANL,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Julián Araujo,DF,2001-08-13,24,16,0,Celtic,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Mateo Chávez,DF,2004-05-11,22,9,0,AZ,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Víctor Guzmán,DF,2002-03-07,24,6,0,Monterrey,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Richard Ledezma,DF,2000-09-06,25,3,1,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Alejandro Gómez,DF,2002-01-31,24,3,0,Tijuana,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Everardo López,DF,2005-03-23,21,3,0,Toluca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Bryan González,DF,2003-04-10,23,2,0,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Ramón Juárez,DF,2001-05-03,25,2,0,América,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Edson Álvarez,MF,1997-10-24,28,97,7,Fenerbahçe,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Orbelín Pineda,MF,1996-03-24,30,91,12,AEK Athens,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Carlos Rodríguez,MF,1997-01-03,29,67,0,Cruz Azul,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Roberto Alvarado,MF,1998-09-07,27,66,5,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Luis Romo,MF,1995-06-05,31,62,4,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Luis Chávez,MF,1996-01-15,30,44,4,Dynamo Moscow,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Érick Sánchez,MF,1999-09-27,26,38,3,América,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Diego Lainez,MF,2000-06-09,26,33,3,UANL,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Érik Lira,MF,2000-05-08,26,24,0,Cruz Azul,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Marcel Ruiz,MF,2000-10-26,25,17,0,Toluca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Efraín Álvarez,MF,2002-06-19,23,7,1,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Gilberto Mora,MF,2008-10-14,17,7,0,Tijuana,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Brian Gutiérrez,MF,2003-06-17,22,6,2,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Obed Vargas,MF,2005-08-05,20,6,0,Atlético Madrid,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Alexis Gutiérrez,MF,2001-02-26,25,5,0,América,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jesús Ricardo Angulo,MF,1997-02-20,29,3,1,Toluca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Kevin Castañeda,MF,1999-10-28,26,3,0,Tijuana,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Álvaro Fidalgo,MF,1997-04-09,29,3,0,Real Betis,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jordán Carrillo,MF,2001-11-30,24,2,0,UNAM,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jorge Ruvalcaba,MF,2001-07-23,24,1,0,New York Red Bulls,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Alexéi Domínguez,MF,2005-01-03,21,0,0,Pachuca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Jeremy Márquez,MF,2000-06-21,25,0,0,Cruz Azul,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Elías Montiel,MF,2005-10-07,20,0,0,Pachuca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Raúl Jiménez,FW,1991-05-05,35,123,44,Fulham,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Alexis Vega,FW,1997-11-25,28,51,7,Toluca,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Santiago Giménez,FW,2001-04-18,25,47,6,Milan,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,César Huerta,FW,2000-12-03,25,26,3,Anderlecht,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Julián Quiñones,FW,1997-03-24,29,21,2,Al-Qadsiah,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Guillermo Martínez,FW,1995-03-15,31,11,3,UNAM,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Germán Berterame,FW,1998-11-13,27,9,2,Inter Miami CF,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Mexico,Armando González,FW,2003-04-20,23,7,1,Guadalajara,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Yassine Bounou,GK,1991-04-05,35,89,0,Al-Hilal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Munir Mohamedi,GK,1989-05-10,37,51,0,RS Berkane,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Ahmed Reda Tagnaouti,GK,1996-04-05,30,3,0,AS FAR,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Achraf Hakimi,DF,1998-11-04,27,95,11,Paris Saint-Germain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Nayef Aguerd,DF,1996-03-30,30,64,2,Marseille,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Noussair Mazraoui,DF,1997-11-14,28,43,2,Manchester United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Youssef Belammari,DF,1998-09-20,27,16,0,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Anass Salah-Eddine,DF,2002-01-18,24,8,0,PSV Eindhoven,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Chadi Riad,DF,2003-06-17,22,4,1,Crystal Palace,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Issa Diop,DF,1997-01-09,29,2,0,Fulham,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Zakaria El Ouahdi,DF,2001-12-31,24,2,0,Genk,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Redouane Halhal,DF,2003-03-05,23,1,0,Mechelen,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Sofyan Amrabat,MF,1996-08-21,29,73,0,Real Betis,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Azzedine Ounahi,MF,2000-04-19,26,47,9,Girona,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Bilal El Khannouss,MF,2004-05-10,22,35,3,VfB Stuttgart,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Ismael Saibari,MF,2001-01-28,25,28,7,PSV Eindhoven,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Neil El Aynaoui,MF,2001-07-02,24,15,2,Roma,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Samir El Mourabet,MF,2006-08-06,19,2,0,Strasbourg,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Ayyoub Bouaddi,MF,2007-10-02,18,1,0,Lille,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Ayoub El Kaabi,FW,1993-06-25,32,57,22,Olympiacos,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Soufiane Rahimi,FW,1996-06-02,30,35,11,Al Ain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Abde Ezzalzouli,FW,2001-12-17,24,35,2,Real Betis,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Brahim Díaz,FW,1999-08-03,26,24,13,Real Madrid,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Chemsdine Talbi,FW,2005-05-09,21,5,0,Sunderland,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Gessime Yassine,FW,2005-11-22,20,3,0,Strasbourg,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Morocco,Ayoube Amaimouni,FW,2004-11-30,21,0,0,Eintracht Frankfurt,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Bart Verbruggen,GK,2002-08-18,23,27,0,Brighton & Hove Albion,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Mark Flekken,GK,1993-06-13,32,11,0,Bayer Leverkusen,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Robin Roefs,GK,2003-01-17,23,0,0,Sunderland,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Virgil van Dijk,DF,1991-07-08,34,90,12,Liverpool,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Denzel Dumfries,DF,1996-04-18,30,71,11,Inter Milan,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Nathan Aké,DF,1995-02-18,31,58,5,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Jurriën Timber,DF,2001-06-17,24,23,0,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Micky van de Ven,DF,2001-04-19,25,19,1,Tottenham Hotspur,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Mats Wieffer,DF,1999-11-16,26,14,1,Brighton & Hove Albion,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Jan Paul van Hecke,DF,2000-06-08,26,10,0,Brighton & Hove Albion,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Jorrel Hato,DF,2006-03-07,20,7,0,Chelsea,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Frenkie de Jong,MF,1997-05-12,29,64,2,Barcelona,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Marten de Roon,MF,1991-03-29,35,42,1,Atalanta,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Tijjani Reijnders,MF,1998-07-29,27,30,7,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Teun Koopmeiners,MF,1998-02-28,28,27,3,Juventus,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Ryan Gravenberch,MF,2002-05-16,24,25,1,Liverpool,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Justin Kluivert,MF,1999-05-05,27,11,0,Bournemouth,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Quinten Timber,MF,2001-06-17,24,10,1,Marseille,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Guus Til,MF,1997-12-22,28,6,1,PSV Eindhoven,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Memphis Depay,FW,1994-02-13,32,108,55,Corinthians,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Wout Weghorst,FW,1992-08-07,33,51,14,Ajax,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Donyell Malen,FW,1999-01-19,27,51,13,Roma,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Cody Gakpo,FW,1999-05-07,27,48,19,Liverpool,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Noa Lang,FW,1999-06-17,26,15,3,Galatasaray,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Brian Brobbey,FW,2002-02-01,24,10,1,Sunderland,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Netherlands,Crysencio Summerville,FW,2001-10-30,24,0,0,West Ham United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Max Crocombe,GK,1993-08-12,32,22,0,Millwall,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Tim Payne,DF,1994-01-10,32,49,3,Wellington Phoenix,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Francis de Vries,DF,1994-11-28,31,18,1,Auckland FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Tyler Bindon,DF,2005-01-27,21,23,3,Sheffield United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Michael Boxall,DF,1988-08-18,37,61,1,Minnesota United FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Joe Bell,MF,1999-04-27,27,31,1,Viking,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Matthew Garbett,MF,2002-04-13,24,35,5,Peterborough United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Marko Stamenić,MF,2002-02-19,24,37,3,Swansea City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Chris Wood,FW,1991-12-07,34,88,45,Nottingham Forest,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Sarpreet Singh,MF,1999-02-20,27,26,3,Wellington Phoenix,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Elijah Just,MF,2000-05-01,26,42,9,Motherwell,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Alex Paulsen,GK,2002-07-04,23,6,0,Lechia Gdańsk,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Liberato Cacace,DF,2000-09-27,25,35,1,Wrexham,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Alex Rufer,MF,1996-06-12,29,24,0,Wellington Phoenix,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Nando Pijnaker,DF,1999-02-25,27,23,0,Auckland FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Finn Surman,DF,2003-09-23,22,17,2,Portland Timbers,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Kosta Barbarouses,FW,1990-02-19,36,74,10,Western Sydney Wanderers,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Ben Waine,FW,2001-06-11,25,30,9,Port Vale,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Ben Old,MF,2002-08-13,23,22,2,Saint-Étienne,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Callum McCowatt,MF,1999-04-30,27,30,4,Silkeborg,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Jesse Randall,FW,2002-08-19,23,9,2,Auckland FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Michael Woud,GK,1999-01-16,27,6,0,Auckland FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Ryan Thomas,MF,1994-12-20,31,25,3,PEC Zwolle,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Callan Elliot,DF,1999-07-07,26,9,0,Auckland FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Lachlan Bayliss,MF,2002-07-24,23,2,0,Newcastle Jets,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
New Zealand,Tommy Smith,DF,1990-03-31,36,56,2,Braintree Town,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Ørjan Nyland,GK,1990-09-10,35,69,0,Sevilla,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Morten Thorsby,MF,1996-05-05,30,30,0,Cremonese,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Kristoffer Ajer,DF,1998-04-17,28,50,2,Brentford,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Leo Østigård,DF,1999-11-28,26,36,1,Genoa,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,David Møller Wolfe,DF,2002-04-23,24,20,1,Wolverhampton Wanderers,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Patrick Berg,MF,1997-11-24,28,41,0,Bodø/Glimt,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Alexander Sørloth,FW,1995-12-05,30,70,26,Atlético Madrid,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Sander Berge,MF,1998-02-14,28,64,1,Fulham,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Erling Haaland,FW,2000-07-21,25,49,55,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Martin Ødegaard,MF,1998-12-17,27,67,4,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Jørgen Strand Larsen,FW,2000-02-06,26,26,4,Crystal Palace,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Sander Tangvik,GK,2002-11-29,23,0,0,Hamburger SV,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Egil Selvik,GK,1997-07-30,28,6,0,Watford,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Fredrik Aursnes,MF,1995-12-10,30,20,1,Benfica,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Fredrik André Bjørkan,DF,1998-08-21,27,19,1,Bodø/Glimt,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Marcus Holmgren Pedersen,DF,2000-07-16,25,31,0,Torino,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Torbjørn Heggem,DF,1999-01-12,27,13,0,Bologna,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Kristian Thorstvedt,MF,1999-03-13,27,35,4,Sassuolo,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Thelo Aasgaard,MF,2002-05-02,24,6,5,Rangers,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Antonio Nusa,MF,2005-04-17,21,22,7,RB Leipzig,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Andreas Schjelderup,MF,2004-06-01,22,10,1,Benfica,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Oscar Bobb,MF,2003-07-12,22,18,2,Fulham,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Jens Petter Hauge,MF,1999-10-12,26,14,1,Bodø/Glimt,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Sondre Langås,DF,2001-02-02,25,2,0,Derby County,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Henrik Falchener,DF,2003-05-08,23,1,0,Viking,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Norway,Julian Ryerson,DF,1997-11-17,28,41,1,Borussia Dortmund,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Luis Mejía,GK,1991-03-16,35,56,0,Nacional,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Orlando Mosquera,GK,1994-12-25,31,46,0,Al-Fayha,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,César Samudio,GK,1994-03-26,32,4,0,Marathón,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Eric Davis,DF,1991-03-31,35,104,9,Plaza Amador,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Fidel Escobar,DF,1995-01-09,31,96,4,Saprissa,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Michael Amir Murillo,DF,1996-02-11,30,91,9,Beşiktaş,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Roderick Miller,DF,1992-04-03,34,48,2,Turan Tovuz,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Andrés Andrade,DF,1998-10-16,27,47,1,LASK,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,César Blackman,DF,1998-04-02,28,37,3,Slovan Bratislava,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,José Córdoba,DF,2001-06-03,25,30,1,Norwich City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Jiovany Ramos,DF,1997-01-26,29,20,1,Puerto Cabello,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Jorge Gutiérrez,DF,1998-09-01,27,17,0,Deportivo La Guaira,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Edgardo Fariña,DF,2001-09-21,24,15,0,Pari Nizhny Novgorod,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Aníbal Godoy,MF,1990-02-10,36,159,4,San Diego FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Alberto Quintero,MF,1987-12-18,38,140,7,Plaza Amador,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Yoel Bárcenas,MF,1993-10-23,32,101,10,Mazatlán,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,Adalberto Carrasquilla,MF,1998-11-28,27,73,3,UNAM,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Panama,José Luis Rodríguez,MF,1998-06-19,27,67,8,Juárez,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
